mouse_intravenous_LD50_(?log(mol/kg)),canonical_smiles
3.416174347,CC(=O)OCc1ccc(-c2ccccc2Cl)cc1
3.467372768,Fc1ccccc1-c1ccc(COCc2cccnc2)cc1
3.491075806,Clc1cccc(-c2ccc(COCc3cccnc3)cc2)c1
3.39223428,CCOCc1ccc(-c2cccc(Cl)c2)cc1
3.464173474,CCOCc1ccc(-c2cccc(Br)c2)cc1
4.754638788,C[S+]1Cc2ccccc2-c2ccccc2C1
4.76128041,CC[N+](C)(CC)CCOc1ccc(OCC[N+](C)(CC)CC)nn1
3.717722328,C[N+]1(CCOCCOCC[N+]2(C)CCOCC2)CCOCC1
3.123564935,O=C(OCc1ccccc1)c1ccc[n+](Cc2ccccc2)c1
4.407127358,C[n+]1c(-c2cccs2)c2cc(N)ccc2c2ccc(N)cc21
4.309304905,C[N+](C)(C)CCOP(=O)(Oc1ccccc1)Oc1ccccc1
5.494791649,C[N+](C)(C)CCCOc1ccc(OCCC[N+](C)(C)C)nn1
3.277862626,COc1cc2nc(N3CCN(C(=O)CC(C)O)CC3)nc(N)c2cc1OC
3.808104244,CCCOC(=O)Nc1ccc(C(=O)NCCN(CC)CC)cc1
3.686510094,Cc1ccc(C)c(OC(N)=O)c1
5.070681571,Cc1ccccc1NC(=O)C(CN1CCCCC1)N1CCCCC1
3.574162617,Oc1ccc(C(O)CNC2CCCCC2)cc1O
4.633420284,C[S+](C)CCC(O)(c1ccccc1)C1CCCCC1
4.530678163,CCC(CCN(CC)CC)OC(=O)c1ccc(NC(=O)O)cc1
3.351596001,CC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2
4.185295616,C[N+](C)(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
4.179222247,CC(=O)C1(N)Cc2c(O)c3c(c(O)c2C(OC2CC(O)C(O)CO2)C1)C(=O)c1ccccc1C3=O
3.961169963,CCN(CC)CCOC(=O)C(c1ccccc1)C1(O)CCCC(C)C1
3.961169963,CCN(CC)CCOC(=O)C(c1ccccc1)C1(O)CCC(C)CC1
2.241615845,C=CCOC(=O)CC1(CC(=O)O)OCOC1=O
3.5118457,COc1ccc(C(O)C(CN2CCCCCC2)c2ccccc2)cc1F
2.703367964,O=CCC(CC(=O)Nc1ccc(C(=O)O)cc1)(OC=O)C(=O)O
2.996455911,CCN(CC)CCNC(=O)c1ccco1
3.79255756,CCN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
3.849462411,CCN1CCN(C(C)CN2c3ccccc3Sc3ccccc32)CC1
5.259476809,CCOC(=O)c1ccccc1NC(=O)C(CN(CC)CC)N(CC)CC
3.414284098,CCCCCCCC1(CCN2CCCCC2)C(=O)NC(=O)NC1=O
4.023965879,c1ccc2c(c1)Cc1ccccc1N(CCN1CCCCC1)C2
5.243257683,CC[n+]1c(C=Cc2ccc(OC)cc2OC)ccc2ccccc21
5.099168592,CC[n+]1c(C=Cc2cc(OC)ccc2OC)ccc2ccccc21
5.150293231,COc1cc(OC)c(C=Cc2ccc3ccccc3[n+]2C)c(OC)c1
5.376180754,C[S+](C)CC#CCN1CCCC1=O
5.498444144,O=C1CCCN1CC#CC[S+]1CCCC1
3.988003367,C[S+](C)CC#CCN1C(=O)CCC1=O
5.304564881,O=C1CCC(=O)N1CC#CC[S+]1CCCC1
2.947058131,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
3.892959908,CNC(C(=O)NC1C(=O)NC(c2ccc(O)c(Cl)c2)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(N)C(O)C(C)O2)Oc2ccc(cc2)C1OC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1
4.124394442,N#CC(CCCNC(=N)N)N1CCCC1C(=O)NC(=O)C(N)Cc1ccccc1
4.458497389,CCN(CC)CCNC(=O)c1cc(Cl)c(NC2=NCCN2)cc1OC
3.976859111,CCN(CC)CCNC(=O)c1cc(Cl)c(NC2=NCCS2)cc1OC
3.607826057,CCN(CC)CCNC(=O)c1cc(Cl)c(NC2=NCCO2)cc1OC
3.656205648,CCN(CC)CCNC(=O)c1cc(Br)c(NC2=NCCN2)cc1OC
4.52456953,CCN1CCCC1CNC(=O)c1cc(Br)c(NC2=NCC(C)N2)cc1OC
4.063144032,C=CCN1CCCC1CNC(=O)c1cc(Cl)c(NC2=NCC(C)N2)cc1OC
4.339740824,CCN(CC)CCNC(=O)c1cc(Br)c(NC2=NCC(C)N2)cc1OC
3.135147712,CCCCCN(CCOCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
3.202854789,CCCCCN(CCCOCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
2.96491444,CCCCCN(CCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
2.980364961,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(C)c(C)c1
3.003537571,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(F)c(F)c1
3.217678565,COCCCN(CCCC(C)C)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
3.191307963,COCCCN(CCC(C)C)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
3.091947608,CCCCCN(CCCOC)C(=O)C(CC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
3.844064392,COc1cc2nc(Cl)nc(Nc3cccc(OCC(O)CNC(C)C)c3)c2cc1OC
4.215050501,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(Nc3cccc(OCC(O)CNC(C)C)c3)c2cc1OC
4.191569405,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(Nc3ccc(OCC(O)CNC(C)C)cc3)c2cc1OC
4.062597024,CC[N+]1(CCOCCOCC[N+]2(CC)CCOCC2)CCOCC1
3.13675607,C[N+]1(CCN2CCN(CC[N+]3(C)CCOCC3)CC2)CCOCC1
4.477603974,C[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc([N+](=O)[O-])cc21
4.176573979,C[n+]1c(-c2ccc(N)cc2)c2ccccc2c2cc([N+](=O)[O-])ccc21
3.95485915,C[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1
5.29439151,CC[N+](C)(CC)CCOc1cc(C)c(OCC[N+](C)(CC)CC)nn1
3.267854325,CC[N+]1(CCN2CCN(CC[N+]3(CC)CCOCC3)CC2)CCOCC1
4.932686801,CC[N+]1(CCOCCOCC[N+]2(CC)CCCCC2)CCCCC1
4.476450683,C[N+]1(CCOCCOCC[N+]2(C)CCCCC2)CCCCC1
3.798765245,CC[N+]1(CCSCC[N+]2(CC)CCCCC2)CCCCC1
3.44364251,O=C1C(=Cc2ccc(OCc3ccccc3)cc2)N2CCC1CC2
3.120386608,O=C1C(=Cc2ccc3c(c2)OCO3)N2CCC1CC2
3.637841177,O=C1C2CCN(CC2)C1Cc1ccc(OCc2ccccc2)cc1
3.22911946,O=C1C2CCN(CC2)C1Cc1ccc2c(c1)OCO2
2.975838243,O=C1C2CCN(CC2)C1Cc1ccco1
3.085412644,O=C1C2CCN(CC2)C1Cc1ccc(O)cc1
3.747393444,c1ccc(COc2ccc(CC3CC4CCN3CC4)cc2)cc1
3.991796488,c1cc2c(cc1CC1CC3CCN1CC3)OCO2
3.708041683,N=C(N)Nc1ccc(C(=O)Oc2ccccc2)cc1
3.612767656,CCCCCC(CC(=O)Nc1ccc(OCC)cc1)N1CCOCC1
4.279371661,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCC1
3.701703346,CN1CCN(CCCC(=O)c2ccc(C3CCCC3)cc2)CC1
3.537187966,O=C(CCCN1CCN(CCO)CC1)c1ccc(C2CCCC2)cc1
5.047427176,CC1CCC(=O)N1CC#CC[N+](C)(C)C
3.586007483,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
4.047280061,CCCCCCCC(=O)Nc1ccc(OCCN(CC)CC)cc1
3.971520315,CCCCCCCC(=O)Nc1ccc(OCCN2CCCCC2)cc1
3.613234865,CCCc1c(OCc2cccn3c(=O)c(CC(=O)O)cnc23)ccc(C(C)=O)c1O
3.627829607,CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O
5.666001949,COc1ccc(C(C#N)(CCCN(C)CCc2ccc(Cl)c(Cl)c2)C(C)C)cc1OC
2.013295171,Cn1c(=O)c2c(ncn2CC(=O)NC(C)(C)CO)n(C)c1=O
3.758263561,COC(=O)C1=C(C)NC(C)=C(C(C)=NOCCN2CCOCC2)C1c1cccc([N+](=O)[O-])c1
2.919663733,Cc1nc(C(C)C)c(=O)[nH]c1C
4.589438929,COC(=O)c1[nH]c2c(O)cc3c(c2c1O)CC(Cl)C(C)N3C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1
3.047629169,O=C(O)c1cc(O)c2c(c1)C(=O)c1c(C3OC(CO)C(O)C(O)C3O)ccc(O)c1C2=O
3.538841269,CS(=O)(=O)Nc1ccc(C(=O)C2CCN(Cc3ccncc3)CC2)cc1
3.463841076,CS(=O)(=O)Nc1ccc(C(=O)C2CCN(CCCc3ccncc3)CC2)cc1
3.554502139,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1
3.298242699,CS(=O)(=O)Nc1ccc(C(=O)C2CCN(CCc3ccncc3)CC2)cc1
3.293722542,CS(=O)(=O)Nc1ccc(C(=O)C2CCN(CC(=O)c3cnc4ccccn34)CC2)cc1
3.5871686,CS(=O)(=O)Nc1ccc(C(=O)C2CCN(CCc3ccccc3)CC2)cc1
3.577674359,CS(=O)(=O)Nc1ccc(C(=O)C2CCN(Cc3ccc4ccccc4n3)CC2)cc1
3.577674359,CS(=O)(=O)Nc1ccc(C(=O)C2CCN(Cc3cnc4ccccc4c3)CC2)cc1
3.554502139,Cc1cccc(CCN2CCCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)C2)n1
4.288135158,CN1OC(c2ccc(Cl)cc2)CC1(Cn1ccnc1)c1ccc(Cl)cc1
5.178502703,CC(C)CC(N)C(=O)NC(CCN(C)C(=N)N)CC(=O)NC1C=CC(n2cc(CO)c(N)nc2=O)OC1C(=O)O
2.681633132,CC(N)C(=O)OC(=O)C(N)CNC(=O)C1OC1C(N)=O
3.043307251,Cc1nnc2n1-c1sc(CC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
3.070036019,Cc1nnc2n1-c1sc(CCCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
3.082807802,Cc1nnc2n1-c1sc(CCCCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
2.968311298,Cc1nnc2n1-c1sc(CC(N)=O)cc1C(c1ccccc1Cl)=NC2
3.073705523,Cc1nnc2n1-c1sc(CCC(=O)N(CCO)CCO)cc1C(c1ccccc1Cl)=NC2
3.088504639,O=C(CCc1cc2c(s1)-n1c(CCl)nnc1CN=C2c1ccccc1Cl)N1CCOCC1
3.126185812,O=C(CCc1cc2c(s1)-n1c(CBr)nnc1CN=C2c1ccccc1Cl)N1CCOCC1
2.501971646,O=C(Nc1ccccn1)c1nc2ccccc2[nH]1
4.078123912,c1ccc(C(c2ccccc2)N2CCN(CC3CC3)CC2)cc1
4.656106005,C=C(CN1CCCCC1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1
3.561684426,CCOC(=O)C=CCN1CCN(C(c2ccccc2)c2ccccc2)CC1
4.278263519,O=C(CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)c1ccccc1
3.943803556,O=C1NCC(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)O1
2.954744071,CC1(C)SC2C(NC(=O)C(NC(=O)C3CNC4NC(N5CCNCC5)NCC4C3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O
2.695451366,CN1CCN(C2NCC3C(=O)C(C(=O)NC(C(=O)NC4C(=O)N5C4SC(C)(C)C5C(=O)O)c4ccc(O)cc4)CNC3N2)CC1
2.818741724,CCN1CCN(C2NCC3C(=O)C(C(=O)NC(C(=O)NC4C(=O)N5C4SC(C)(C)C5C(=O)O)c4ccc(O)cc4)CNC3N2)CC1
2.916315742,CC1(C)SC2C(NC(=O)C(NC(=O)C3CNC4NC(N5CC[N+](C)(C)CC5)NCC4C3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O
2.438885219,CCC(=O)N1CCN(C2NCC3C(=O)C(C(=O)NC(C(=O)NC4C(=O)N5C4SC(C)(C)C5C(=O)O)c4ccc(O)cc4)CNC3N2)CC1
4.328985419,CC[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1
3.830088363,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(O)C(OC(=O)CN1CCCCC1)C1C(C)(C)CCC(O)C12C
3.594803602,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)cn4ccccc34)cc2)cc1OC
3.469512133,CCC(=O)NCCNCC(O)COc1ccc2c(=O)cc(-c3ccc(C)cc3)oc2c1
4.345905809,Cn1c(C=CCO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O
4.288968144,CC(=O)Oc1cc(C=O)cc2c1C(COC(N)=O)C1(OC(C)=O)ON2CC2C1N2C(C)=O
3.082235502,CCC(C)C(N)C(O)CC(=O)O
3.352489311,CC(NC(=O)C1CCC(Oc2ccc(C(=O)c3ccccc3)c(Cl)c2Cl)C1)C(=O)O
3.40513625,O=C(O)CCC(NC(=O)C1CCC(Oc2ccc(C(=O)c3ccccc3)c(Cl)c2Cl)C1)C(=O)O
3.9995043,Nc1nc(Cl)nc2c1ncn2C1CCC(CO)O1
3.889313885,CN(C)c1ccc(OCCCCCCOc2ccc(N(C)C)cc2)cc1
3.455457773,CN(C)c1ccc(OCCCCCOc2ccc(N(C)C)cc2)cc1
3.714227634,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C
4.617060417,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(O)cc3c(c1C2=O)C1CC(N(C)C)C(O)C3(C)O1
3.977530252,C#CC#CC#CC(O)C1OC(=O)OC1CCCCCCC(=O)OC
2.286053576,CC(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cc[n+](C)cc3)CSC12)c1csc(N)n1)C(=O)O
2.074588998,CC[n+]1ccc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(=NOC(C)C(=O)O)c4csc(N)n4)C3SC2)cc1
4.313665574,C1=C(c2ccc(N3CCCCC3)cc2)N2CCN=C2c2ccccc21
6.553130852,CC1OC(OC2CC(c3ccc4c(c3O)C(=O)C3=C(C4=O)C4(OC5CCC(O)C(C)O5)C(=O)CC(C)(O)CC4(O)C=C3)OC(C)C2O)CCC1O
7.35177264,CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(N)=O
6.511509038,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(N)=O
5.760128193,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(N)=O)NC(=O)C(N)CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(N)=O)C(C)O
2.115678396,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O
2.546387708,O=C(O)C1OC(Oc2cc3oc(-c4ccc(O)cc4)cc(O)c-3c(=O)c2O)C(O)C(O)C1O
3.075328898,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CC3CN4)nc21
3.144110713,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
3.542050722,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21
3.741288723,COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(C)C(=O)O)c1O)C(OC1OC(C)C(N)C(OC4OCC(O)C(O)C4O)C1O)C3O)C2=O
3.708096219,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)COC(=O)CCCCCC(=O)O)CC3OC1OC(C)C(O)C(O)C1F
5.189827421,C[N+]1(C)CCN(CCCCCCCCCCN2CC[N+](C)(C)CC2)CC1
4.582215704,CCC[N+](CC)(CC)CCN1CCN(CC[N+](CC)(CC)CCC)CC1
5.83983617,Cc1nc[nH]c1CSCCNc1nc(=O)c(Cc2ccccc2)c[nH]1
4.39105467,Cc1nc[nH]c1CSCCNc1nc(=O)c(Cc2ccc(F)cc2)c[nH]1
4.151097428,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C
4.101793521,COc1cc2c(cc1OC)CC(N(CC1CC1)CC(O)c1ccccc1)CC2
3.957872112,CCCN(CC(O)c1ccc(C)cc1)C1CCc2cc(OC)c(OC)cc2C1
3.96232066,COc1cc2c(cc1OC)CC(NCC(O)c1ccccc1)CC2
3.978023064,CCN(CCc1ccccc1)C1CCc2cc(OC)c(OC)cc2C1
4.014830469,CCN(CC(O)c1ccc(C)cc1)C1CCc2cc(OC)c(OC)cc2C1
3.980538539,COc1cc2c(cc1OC)CC(NCC(O)c1ccc(C)cc1)CC2
4.007738493,CCN(CC(O)c1ccccc1)C1CCc2cc(OC)c(OC)cc2C1
4.110108845,COc1ccc(C(O)CNC2CCc3cc(OC)c(OC)cc3C2)cc1
4.060864492,COc1cc2c(cc1OC)CC(NCC(OC)c1ccccc1)CC2
4.230862712,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)COC(=O)c1ccccc1O)CC3OC1CC(N)C(O)C(C)O1
3.519026894,CCN(CC)C(=O)COc1cc(OC)c(OC)c(OC)c1
2.559439777,COc1cc(OCC(=O)NN2CCOCC2)cc(OC)c1OC
4.488067648,C[N+]1(N)CCN(c2ccccc2)CC1
4.980140446,CC1OC(OC2CC(O)(C(=O)COC(=O)c3ccccc3O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)CC(N)C1O
3.892703858,CN(C)CC(=O)NC1c2ccccc2CSc2ccccc21
3.94752562,O=C(CN1CCOCC1)NC1c2ccccc2CSc2ccccc21
4.428006485,CC#CC1(OCC(COCC(C)C)N2CCCC2)CCCCC1
3.342721272,CCn1nnn(CCN2CCC(N(C(=O)COC)c3ccccc3F)C(C)C2)c1=O
3.845505259,CNC1C(C)OC(OC2c3cc(C)c(C(=O)NC(C)C(=O)O)c(O)c3-c3c(cc4c(c3O)C(=O)c3cc(OC)cc(O)c3C4=O)C2O)C(O)C1OC1OCC(O)C(O)C1O
2.3447164,CC(CC(=O)O)C(O)(C(=O)O)C(=O)NO
1.79023413,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1
4.095815793,NCCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13
3.954703658,O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1
7.173956274,COC(=O)C1(C)NC2=C(C1=O)C13CC1CN(C(=O)c1cc4cc(OC)c(OC)c(OC)c4[nH]1)C3=CC2=O
4.484956088,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(NCCSSCCNC(=O)CCC(N)C(=O)O)C3=O)N1CC1NC12
4.219530774,CCC(C)C1NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(C(O)C(C)C)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(N)CC(C)C)C(c2ccccc2)OC(=O)C(CO)NC(=O)C(C(O)C(N)=O)NC(=O)CNC(=O)C(C(C)O)NC1=O
3.721147607,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1
3.594289572,CNCCCOc1cccc2c(=O)c3ccccc3sc12
3.797159473,CNCCCCOc1cccc2c(=O)c3ccccc3sc12
3.72763613,CN(C)c1ccc(OCCCCCCCCOc2ccc(N(C)C)cc2)cc1
3.170891572,CN(C)c1ccc(OCCCCCCCOc2ccc(N(C)C)cc2)cc1
4.128560807,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
4.551020778,CCCCC[N+](CC)(CC)CCN1CCN(CC[N+](CC)(CC)CCCCC)CC1
3.217899105,CN1CCN(C2=C3OCC4=NSC5=C(C(=O)O)C(=O)CC(=C2F)C5C43)CC1
3.701944694,COc1cccc(C2(O)CCSCC2CN(C)C)c1
3.359906595,COc1cccc(C2(O)CC[S+](C)CC2C[N+](C)(C)C)c1
3.607607722,CNCC1CSCCC1(O)c1cccc(OC)c1
3.142956396,COc1cccc(C2(O)CCS(=O)CC2CN(C)C)c1
2.517747326,COc1cccc(C2(O)CCS(=O)(=O)CC2C(C)N(C)O)c1
3.763868739,CN(C)CC1CSCCC1(O)c1ccccc1
3.910280403,COc1ccccc1C1(O)CCSCC1CN(C)C
3.664026667,COc1ccc(C2(O)CCSCC2CN(C)C)cc1
3.760641327,CN(C)CC1CSCCC1(O)c1ccccc1Cl
3.723729243,CN(C)CC1CSCCC1(O)c1cccc(Cl)c1
3.635679596,CN(C)CC1CSCCC1(O)c1cccc(C(F)(F)F)c1
3.674184646,CN(C)CC1CSCCC1(O)c1ccc(C(F)(F)F)cc1
3.445132484,CN(C)CC1CSCCC1(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
3.695562893,CN(C)CC1CSCCC1(O)c1cccc(O)c1
3.674008856,CN(C)CC1CSCCC1(O)c1ccc(Cl)cc1
3.01457781,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1
3.75336854,CC(=NNC(N)=S)c1cc2c(cn1)[nH]c1ccccc12
4.270557292,CCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N=CN(C)C)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O
3.592786563,CNC(C(=O)NC1C(=O)NC(c2ccc(O)c(Cl)c2)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(N)C(O)C(C)O2)Oc2ccc(cc2)C1OC1OC(CO)C(O)C(O)C1O)c1ccc(OC2OC(C)C(O)C(O)C2OC)cc1
3.742327687,CNC(C(=O)NC1C(=O)NC(c2ccc(O)c(Cl)c2)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(N)C(O)C(C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(N)C(O)C(C)O2)Oc2ccc(cc2)C1O)c1ccc(OC2OC(C)C(O)C(O)C2OC)cc1
3.52929452,CCOC(=O)c1c(C)n(CC(O)CNC(C)C)c2ccc(OC)cc12
3.972701017,CCOC(=O)c1c(C)n(CC(O)CN(CC)CC)c2cc(Br)c(OC)cc12
3.446156783,CCOC(=O)c1c(C)n(CC(O)CN2CCOCC2)c2cc(Br)c(OC)cc12
1.724037972,O=[N+]([O-])c1nccn1COC(CO)CO
3.826130162,CC1=[N+](C)C(C)(C)Cc2ccccc21
5.260972959,CC1=CC(O)C(=O)C=CC=Cc2csc(n2)C(C)NC(=O)CC2(CC1)S(=O)SC(=O)C2(C)O
3.713842412,CC(C)Cc1ccc(NC2=NCCN2)cc1
4.616394004,CN(C)C(=NCCN=C(Nc1ccc(C2CCCCC2)cc1)N(C)C)Nc1ccc(C2CCCCC2)cc1
4.338145935,CC(C)Cc1ccc(C(C)CNC(=N)N(C)C)cc1
4.367878437,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1
3.049014734,C#CC1(O)CC(c2ccc(C)cc2)N(C)CC1(C)O
3.567553644,CN1CC(C)(O)C(O)(C#Cc2ccccc2)CC1c1ccccc1
3.093738292,C#CC1(O)CC(c2ccccc2C)N(C)CC1(C)O
3.146725773,C#CC1(O)CC(c2ccc(C)cc2C)N(C)CC1(C)O
3.630935428,C#CC1(O)CC(c2ccc(Cl)cc2Cl)N(C)CC1(C)O
3.099961771,C#CC1(O)CC(c2ccc(F)cc2)N(C)CC1(C)O
3.481708171,CCN(CC)CC#CC1(O)CC(c2ccccc2)N(C)CC1(C)O
3.524350741,CCN(CC)CC#CC1(O)CC(c2ccc(C)cc2)N(C)CC1(C)O
3.122199676,CCN(CC)CC#CC1(O)CC(c2ccc(F)cc2)N(C)CC1(C)O
6.621367412,CC=C(C(=CC)c1ccc(OCC[N+]2(C)CCOCC2)cc1)c1ccc(OCC[N+]2(C)CCOCC2)cc1
5.753298568,O=C1CCCN1CC#CC[N+]12CCCC1C2
3.344047819,CC(C)C(C(N)=O)C1=NC(C)(C)Cc2ccccc21
4.042028476,CC(C)CCC(C(N)=O)C1=NC(C)(C)Cc2ccccc21
4.324933515,CC1(C)Cc2ccccc2C(C(Cc2ccccc2)C(N)=O)=N1
3.668965211,COc1cc2c(cc1OC)C(C)=NC(C)(C)C2
3.997117161,COc1cc2c(cc1OC)C(C)=[N+](C)C(C)(C)C2
4.158981825,CCOC(=O)CCCC1=[N+](C)C(C)(C)Cc2ccccc21
3.98472169,C[N+]1=C(CCCC#N)c2ccccc2CC1(C)C
4.077757116,COc1cc2c(cc1OC)C(CCCC#N)=[N+](C)C(C)(C)C2
3.840755795,CC1=NC(C)(C)Cc2ccccc21
4.353081831,COC(=O)C1C(O)CC2(O)CC(O)CC(O)CC(O)CC(O)CC(=O)CC(O)CC(=O)OC(C(C)CCC(O)CC(=O)c3ccc(N)cc3)C(C)C=CC=CC=CC=CC=CC=CC=CC(OC3OC(C)C(O)C(N)C3O)CC1O2
2.008411762,O=C(O)CSCC(=O)NC(CCS)C(=O)O
4.224669098,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CCl)CC3OC1CC(N)C(O)C(C)O1
5.37669697,CC[N+](CC)(CCN1CCN(CC[N+](CC)(CC)Cc2ccc(Cl)cc2)CC1)Cc1ccc(Cl)cc1
