PUBCHEM_CID,low_moderate_permeability,Phenotype,canonical_smiles
1076491,0,High,CN(Cc1ccccc1)C(=O)C1CCN(Cc2cccc3ccccc23)CC1
70789501,1,Low,O=C(Nc1ccc([S+](=O)([O-])Nc2nccs2)cc1)c1ccccn1
71771064,0,High,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])N3CCC(F)(F)CC3)c2)c1C
72187531,0,High,O=C(Nc1cncc(Cc2ccccc2)c1)c1ccc(-c2cccc([N+](=O)[O-])c2)o1
70766183,0,High,CCc1[nH]c2ccc(CNC(=O)Cc3cnc4c(C)cccn34)cc2c1C
4620214,0,High,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
40776966,0,High,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)COc2ccccc2)nc(-c2ccncc2)n1
2815186,1,Low,CCCc1ccc(C(=O)NC(=O)c2ccccc2O)cc1
46907687,0,High,CCOC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1
24816857,0,High,COc1ccc(NC2CCCN(C(=O)CCc3ccccc3F)C2)cc1
439647,0,High,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1
72303,0,High,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1
46907685,0,High,Cc1ccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)cc1
16012740,0,High,CCOc1ccccc1N1CC(c2nc3ccccc3n2CCOc2ccc(C(C)(C)C)cc2)CC1=O
40225210,1,Low,O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2nc(-c3cccs3)nc3ccccc23)CC1
4162891,1,Low,COc1ccc(-c2csc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1
16028117,0,High,CC(C)(C)c1ccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1
3119481,0,High,CCCCCCOc1ccc(OC(=O)c2ccncc2)cc1
16403899,0,High,CCc1ccc(NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2Cc3ccccc3CN2)cc1
16008054,0,High,Cc1ccc(C)c(CN2C(=O)c3ccccc3S(=O)c3ccc(C(=O)N4CCN(c5ccccc5F)CC4)cc32)c1
16012906,1,Moderate,COC(=O)c1c(NC(=O)Cc2coc3cc(C)ccc23)sc2c1CCC2
78243729,0,High,CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1
651628,0,High,O=C(Nc1ncnc2sc3c(c12)CCCCC3)c1ccco1
46907719,0,High,NC(=O)C1CCN(c2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1
70789388,1,Moderate,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc4c(c3)CCCC4)cs2)cc1
72183103,0,High,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)C1
71456641,0,High,Clc1cccc(-c2ccc(-c3nnc(CCCc4ccc5cccnc5n4)o3)cc2)c1
72846657,0,High,CC(=O)N[C@H]1CN(C2CCN(c3ccc(F)cc3C)CC2)C[C@@H]1C1CC1
16010350,0,High,CCOC(=O)c1c(C)c(-c2ccccc2)n(CC(=O)NCc2ccccc2)c1C
16022668,0,High,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NC(C)c4ccccc4)nc(C)c3c2C)cc1
16031022,0,High,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cccc(C)c3C)CC2)c1C
16031040,0,High,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cc(C)ccc3C)CC2)c1C
49853343,0,High,Cc1ccnc(N=C(N)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1
663191,0,High,COc1ccccc1-c1nnc2sc(-c3ccc(N(C)C)cc3)nn12
16023585,0,High,COc1ccc(CCNc2ncnc3onc(C)c23)c(OC)c1
44143947,0,High,Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1
16033636,0,High,CC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)N(C2CCCC2)C(=O)c2ccccc2S3)cc1
11224758,0,High,CSc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1
44144358,0,High,CC(=O)c1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
3655913,0,High,COc1ccc(S(=O)(=O)N(C(=O)C(C)C)c2ccc3oc(=O)sc3c2)cc1
1090313,1,Low,Cc1cccc(NCc2ccc(O)c3ncccc23)c1
3234745,0,High,O=C(c1ccncc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1
658914,0,High,COc1ccc(-n2c(C)c(C(C)=O)c3cc(O)ccc32)cc1
71307825,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Br)cc1
60167874,0,High,CC(C)c1ccccc1-c1ncc(F)c(NCC2CCN(c3cnccn3)C2)n1
70701381,0,High,O=S(=O)(Nc1ccccc1)c1ccc(NCc2cccc(Cl)c2O)cc1
5305440,0,High,O=C(CNC12CC3CC(CC(C3)C1)C2)c1ccc(Cl)cc1
892164,0,High,COc1ccccc1CNc1ccc(N2CCCCC2)cc1
46907735,0,High,CCOC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
665597,0,High,c1ccc(-c2nc(N3CCCCCC3)c3ccccc3n2)nc1
17757102,1,Low,COc1ccc(-c2nc3ccccc3c(=O)n2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1
91903748,0,High,Cc1ccccc1S(=O)(=O)N1CCCC(CCC(=O)NCCN(C)C2CCCCC2)C1
16024730,0,High,COc1ccccc1N1CCN(c2ccc3cc(S(=O)(=O)N4CCCCC4)ccc3n2)CC1
75367182,0,High,Cc1ccc(CN2CCOC[C@H]2c2ncc(-c3cccc(F)c3)[nH]2)cc1
2927953,1,Moderate,O=C(CCc1ccccc1)NC(c1cccs1)c1cc(Cl)c2cccnc2c1O
49853027,0,High,Nc1ccccc1OCCn1c(CCNC(=O)C2CCCCC2)nc2ccccc21
647821,0,High,CCOC(=O)c1nn(-c2ccccc2)c(=O)c2c(N)scc12
16034290,1,Low,CC1CCC(NC(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3)CC1
16023052,0,High,Cc1ccc(-n2nc3c(N4CCCC(C(=O)NCc5ccccc5C)C4)nnc(C)c3c2C)cc1
71307879,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc2ccccc12
71307838,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(C(F)(F)F)cc1
46360368,0,High,O=C(c1cnc(N2CCCCC2)c2ccccc12)N1CCN(c2ccccn2)CC1
70789347,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccc(C)c(C)c3)cs2)cc1
71771080,0,High,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])N1CCCCCC1
16240066,0,High,Cl.c1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1
44144368,0,High,Cn1ccc2cc(-c3csc(N4CCC(C(N)=O)CC4)n3)ccc21
46907659,0,High,COc1cc(OC)cc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
46907756,0,High,CN(C)c1cccc(-c2ncc(F)c(N3CCC(C(N)=O)CC3)n2)c1
72287,0,High,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
71304818,0,High,CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1
51053056,0,High,CNc1nc2c(s1)C(c1ccc(Cl)cc1)CC(=O)N2
16024023,0,High,COc1cccc(CNCc2cccn2-c2nnc(N3CCN(c4ccccc4)CC3)s2)c1
24868320,0,High,C=C[C@@]1(C)C[C@H](OC(=O)CSC(C)(C)CNC(=O)[C@@H](N)C(C)C)[C@@]2(C)C(C)CC[C@@]3(CCC(=O)[C@@H]32)[C@H](C)[C@H]1O
990823,0,High,NC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
11201705,0,High,CC(=O)OCCN1C(=O)c2c(C)nc3ccc(S(=O)(=O)N4CCOCC4)cc3c2C1=O
15989544,1,Low,CCOc1ccc(OCC)c(NC(=O)C(NS(=O)(=O)c2ccc(Br)s2)c2ccccc2)c1
16015431,0,High,CN(C(=O)CSc1nc2ccc(NC(=O)c3ccc(F)cc3)cc2s1)c1ccccc1
833993,1,Moderate,Oc1ccc(NCc2ccccc2OCc2ccccc2Cl)cc1
5770977,0,High,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccccc12
6603915,0,High,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1
137299202,0,High,Oc1ccc(-c2nc(C3CC3)nc3c2CCN(Cc2ccc(F)cc2)CC3)cc1
16020541,0,High,Cc1cccc(S(=O)(=O)c2cn(Cc3ccccc3)c3cc(N4CCCC(C)C4)c(F)cc3c2=O)c1
49853360,0,High,Cc1ccnc(NC(=S)N2CCN(c3ccccc3C(F)(F)F)CC2)c1
73330431,0,High,C[C@H]1[C@@H](CCC(=O)Nc2ccc(F)cc2)O[C@@H]2O[C@]3(C)CC[C@@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
70701430,0,High,O=S(=O)(Nc1ccccc1)c1ccc(NCc2ccc(Br)cc2O)cc1
70789367,1,Low,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1
70789738,1,Low,CCOc1cc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc(F)c1OCC
73265267,0,High,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCCN(C(=O)OC(C)(C)C)CC1
46907696,0,High,NC(=O)C1CCN(c2nc(-c3cccc(C(F)(F)F)c3)cs2)CC1
16014174,0,High,O=C(NCc1ccccc1)c1nc(S(=O)(=O)Cc2ccc(F)cc2)ncc1Cl
121595845,0,High,COC(=O)c1ccnc(-c2cc(C(=O)NCCc3ccccc3)ccn2)c1
134791303,0,High,Cc1ccccc1N(C)C1CN([S+](=O)([O-])c2cccc(C(F)(F)F)c2)C1
15988512,0,High,CCc1cccc(NC(=O)CSc2nc3ccccc3nc2N2CCCCC2)c1
16020279,0,High,Cn1c(=O)c2cc(C(=O)NCCCN3CCN(c4ccccc4F)CC3)sc2c2ccccc21
16029644,0,High,COc1ccc(CN2CCc3c(c(=O)n4ncc(C(=O)N5CCN(c6ccccc6OC)CC5)c4n3C)C2)cc1
134807663,1,Low,Cc1nn2c(c1-c1ccccc1-c1ccccc1)N(Cc1ccc(O)cc1)CCC2
16010135,0,High,CC1=Nc2cc(C(=O)NCc3ccccc3Cl)ccc2Sc2c(C)ccc(C)c21
16019468,0,High,CCc1cccc(NS(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CC2)c1
15990998,1,Moderate,Cc1ccc(NC(=O)N(Cc2cn(C)c3ccccc23)C2CCCCC2)cc1C
92178,0,High,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O
46907693,0,High,NC(=O)C1CCN(c2nc(-c3cccc(F)c3)cs2)CC1
71307858,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(Cl)c1
16025131,0,High,O=C(c1cnn(-c2cccc(F)c2)c1-n1cccc1)N1CCN(c2ccccc2F)CC1
5281607,0,High,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
134808376,0,High,CN(C)CCNC(=O)c1nc(-c2ccccc2)cc2[nH]ccc12
936270,0,High,COc1ccc(C2=Nn3c(nnc3-c3ccncc3)SC2)cc1
46916311,0,High,CCn1c(C(=O)NCCc2ccc(OC)cc2)cc2sccc21
71307849,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(C(C)(C)C)cc1
71307835,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)cc1
71307857,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(Cl)c(Cl)c1
71307878,0,High,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccc(C(F)(F)F)c1
70789729,1,Moderate,O=C(NCCc1ccc(OCC(F)(F)F)c(OCC(F)(F)F)c1)c1cc2sccc2n1Cc1ccccc1
43057906,0,High,O=C(NCc1ccc(N2CCCC2)nc1)c1cc(Cl)ccc1O
8200753,0,High,COc1ccc(CN2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1
70789512,0,High,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccco3)cs2)cc1
70789548,0,High,CCOC(=O)c1csc(NC(=O)c2ccncc2NS(=O)(=O)c2ccc(C)cc2)n1
71295941,0,High,CCOc1ccc(CCNC(=O)c2cc3ncccc3n2Cc2cccc(C)c2)cc1OCC
31009794,0,High,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCCCCC3)c2)c1C
44144336,0,High,NC(=O)C1CCN(c2nc(-c3cccc(Cl)c3)cs2)CC1
57519548,1,Low,CCN(CCCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1
53140285,0,High,Cn1cc2c3c(cccc31)CN(C(=O)c1ccc(F)c(Cl)c1)CC2
70789380,0,High,COc1cccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)c1
73265231,1,Moderate,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@@H]2C)n1
71693092,0,High,COc1ccc2[nH]c(C[C@@H]3C[C@@H](C(C)C)[C@H](CNCc4ccccc4O)C=C3C)nc2n1
3244852,1,Low,Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)NCc4ccco4)c(=O)c3c2)c1
5387246,0,High,CCCCC(C)/C=C(C)/C=C(\C)C(=O)NC1=CC(O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)C2OC2C1=O
134808647,1,Moderate,COCCN1CCNc2nc(COc3ccc(C(C)C)cc3)n(Cc3ccccc3)c2C1=O
16018226,0,High,COc1ccc(CCNC(=O)Cn2c(=O)c3cccn3c3ccc(F)cc32)cc1OC
1265705,0,High,Cc1ccc(C2=NN=C(NC(=O)CSc3nncn3C)SC2)cc1
3235553,1,Low,O=C(c1cnccn1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1
3540515,0,High,CC(=O)c1sc(NC(=O)c2ccco2)nc1-c1ccccc1
16031042,0,High,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cc(Cl)ccc3C)CC2)c1C
16977185,0,High,Cc1ccc(OCCn2c(CCNC(=O)c3ccc(Cl)cc3)nc3ccccc32)cc1
50897818,0,High,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2cccnc2)cc1COc1c(C)cc(NC(C)=O)cc1C
71307850,0,High,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C(C)C)C4)ccc32)c1
56643051,0,High,CC(C)COc1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1
60167853,0,High,Cc1cnc(-c2ccccc2C(F)F)nc1NCC1CN(c2cnccn2)C1
50767626,0,High,CC1CCN(S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3CC(=O)NCc2ccco2)CC1
70701380,0,High,O=[S+]([O-])(Nc1ccccc1)c1ccc(NCc2ccc(Cl)cc2O)cc1
71771094,0,High,COc1ccc(NC(=O)c2c(C)cccc2C)cc1[S+](=O)([O-])N1CCCCCC1
70789726,1,Low,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)c(F)c1OCC
46089259,1,Low,COc1ccc(-c2ccc3nc(-c4ccc(SC)cc4)oc3c2)c(OC)c1OC
46907691,0,High,NC(=O)C1CCN(c2nc(-c3cccc(Br)c3)cs2)CC1
134806829,0,High,COc1cc2c(cc1Oc1cccc(N(C)C)c1)NC(=O)C21CCN(c2cnccn2)CC1
134807136,0,High,Cc1nn2c(c1-c1ccccc1Oc1ccccc1)N(Cc1ccccc1O)CCC2
4368645,0,High,COc1cc(Cl)c(C)cc1Nc1c2c(nc3ccccc13)CCC2
46907707,1,Moderate,O=C(NCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
4651694,0,High,O=C(NC1CC1)c1ccc(CSCc2ccccc2Cl)o1
46907742,0,High,N#Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
16021615,0,High,CC1Cc2cc(S(=O)(=O)NCc3ccc(N(C)C)cc3)ccc2N1C(=O)C1CCC1
15943340,0,High,Cn1nnnc1SCCCNCc1cccc(OCc2ccccc2Cl)c1
540335,0,High,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1
134809070,0,High,CN1CCN(C(=O)Cc2c[nH]c3ncc(-c4ccccc4Oc4ccccc4)cc23)CC1
6917728,0,High,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O.Cl
46907721,1,Low,O=C(NCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
46925991,0,High,Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@H](C)CO)NC(=O)CC3)cc1C
46907663,0,High,NC(=O)C1CCN(c2nccc(-c3ccc4c(c3)OCCO4)n2)CC1
936056,0,High,Oc1ccc(C(=S)N2CCN(c3cccc(Cl)c3)CC2)cc1
2813100,0,High,Cc1[nH]c2ccccc2c1CN1CCN(c2ccccn2)CC1
4207389,0,High,Cc1ccc(CSCc2ccc(C(=O)NC3CC3)o2)cc1
3240060,0,High,Cc1ccc(CCNC(=O)C2CCCN(C(=O)c3cc4sccc4n3C)C2)cc1
3236435,0,High,CCn1c(C(=O)N2CCCC(C(=O)NCCc3ccc(C)cc3)C2)cc2sccc21
2212928,0,High,Clc1ccccc1-c1nnc2sc(-c3ccc4c(c3)OCO4)nn12
8088003,0,High,CCN(c1ccccc1)S(=O)(=O)c1c(C)nc2scc(C)n2c1=O
16033638,1,Moderate,COc1ccc(C(=O)Nc2ccc3c(c2)N(C2CCCC2)C(=O)c2ccccc2S3)cc1OC
46907672,0,High,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCO4)cs2)CC1
46916308,0,High,CCOc1ccc(CCNC(=O)c2cc3sccc3n2C(C)C)cc1OCC
9474033,0,High,CCOc1ccc(CCNC(=O)c2ccc3ccccc3n2)cc1OCC
46947872,0,High,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCC2)CC1
49853182,0,High,Cc1ccc(OCCn2c(CCNC(=O)N3CCCCC3)nc3ccccc32)cc1
4802461,0,High,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)c1C
71307862,0,High,CCOC(=O)c1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1
70789737,0,High,CCOc1ccc(CCN(C)C(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC
71660737,0,High,Cc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1
71771061,0,High,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])N3CCCCCC3)c2)[nH]1
70789734,0,High,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2cc(C)cc(C)n2)cc1OCC
71295943,0,High,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)c2)cc1OCC
70789739,0,High,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)n2)cc1OCC
563972,0,High,CSc1nnc2c3ccccc3n(CCc3ccccc3)c2n1
25044485,0,High,C[C@@H]1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)Cc3sc(NS(=O)(=O)Cc4ccccc4)nc3[C@@H](C)[C@H]21
23604942,0,High,COc1ccccc1N1CCN(C2CCCCC2NS(=O)(=O)c2ccccc2)CC1
134805932,0,High,CC(C)c1ccc(OCc2nc3c(n2Cc2ccccc2)C(=O)N(CC2CCOCC2)CCN3)cc1
56832449,0,High,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cn1cnc2ccccc21)c1cccc(F)c1
46907720,0,High,CN(C)c1cccc(-c2ccnc(N3CCC(C(N)=O)CC3)n2)c1
46907701,0,High,Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1
134808383,0,High,O=C(Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12)NCc1cccnc1
46947870,0,High,CCOc1ccc(CCNC(=O)c2cccc(C(=O)c3ccccc3)c2)cc1OCC
3797,0,High,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1
3248000,1,Moderate,O=C(CCCN1CCC2(CC1)C(=O)N(Cc1cccc(F)c1)CN2c1ccccc1)c1ccc(F)cc1
16023905,0,High,COc1ccc2[nH]cc(CCNC(=O)c3cnn(-c4ccc(C)cc4)c3C3CCN(C(=O)OC(C)(C)C)CC3)c2c1
16028266,0,High,COc1ccc(CN2CCc3nc(N4CCN(c5ccc(F)cc5)CC4)ncc3C2)c(OC)c1OC
127030711,1,Low,O=C(NCCCc1ccccc1)c1cccc(-c2cc(O)c3ncccc3c2)c1
829389,1,Moderate,Cc1cccc(-n2c(C)cc(C=C(C#N)C#N)c2C)c1
16028031,0,High,CCOc1ccccc1CNS(=O)(=O)c1ccc(-c2cnc(C3CC3)o2)cc1
27666048,0,High,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1
135546833,0,High,Cc1cccc(-n2nc(C)c3c2NC(=O)CSC3c2ccccc2Cl)c1
1192546,0,High,CCOC(=O)c1nc(Nc2ccc(N3CCC(C)CC3)cc2)c2ccccc2n1
71307851,0,High,Cc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1
3189849,1,Moderate,COc1ccc(CN(C2CCCCC2C)S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1OC
647754,1,Moderate,Cc1cc(C)nc(N2CCCC(C(=O)NCCc3ccc(F)cc3)C2)n1
3241707,0,High,CCOc1ccc(CCNC(=O)c2cc3sccc3n2C)cc1OCC
3159995,0,High,Cc1ccc(OCCn2c(CCNC(=O)C3CCCCC3)nc3ccccc32)cc1
4681590,0,High,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1
9282884,0,High,Cc1nc(Sc2nnnn2C)c2c(-c3ccccc3)csc2n1
8781304,0,High,CCOc1ccc(CCNC(=O)c2cc3ccccc3o2)cc1OCC
8106251,0,High,CCOc1ccc(CCNC(=O)c2cc3c(s2)CCC3)cc1OCC
49852983,0,High,Cc1ccc(OCCn2c(CCNC(=O)c3ccccc3Br)nc3ccccc32)cc1
60374252,0,High,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(S(=O)(=O)N3CCCCCC3)c2)c1C
71307871,0,High,Cc1cccc(-n2cnc3cc(C(=O)N4CCCC(C)(C)C4)ccc32)c1
56643038,0,High,CC(C)Oc1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1
56643052,0,High,CC(C)(C)c1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1
4127215,0,High,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nccs2)cc1
70701372,0,High,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccs3)cc2)c1O
71660752,0,High,Cc1cccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc12
60167924,0,High,CC(C)c1ccccc1-c1ncc(F)c(NC(C)(C)c2ccc(-n3ccnn3)cc2)n1
71771074,0,High,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N2CCCCCC2)c1
70789745,0,High,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccncc2)cc1OCC
70789741,0,High,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN(C)C)cc1OCC
70789727,0,High,CCOc1ccc(CCNC(=O)c2cc3sccc3n2CCN2CCOCC2)cc1OCC
70789506,0,High,COc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1
70789352,0,High,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc(N2CCCC2=O)cc1
70789725,0,High,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2cccc(C)n2)cc1OCC
70789728,0,High,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2CCN2CCOCC2)cc1OCC
31101,0,High,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
16027973,0,High,COc1ccccc1CNS(=O)(=O)c1ccc(-c2cnc(C3CC3)o2)cc1
9368465,0,High,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1
16023100,0,High,Cc1cccc(N(C)c2nc3ccccc3c3nnc(C)n23)c1
2880983,0,High,CC1CC(C)(C)N(C(=O)CN2C(=O)c3ccccc3C2=O)c2ccccc21
16025626,0,High,Cc1ccc2c(c1)N(S(=O)(=O)c1cc(-c3onc(C)c3C)ccc1C)CCO2
2102299,1,Moderate,Cc1nc2ccc(NC(=O)c3cc(S(=O)(=O)N(C)c4ccccc4)ccc3Cl)cc2s1
16007397,0,High,COc1ccc(C)cc1Nc1c2c(nc3ccccc13)CCC2
134810595,0,High,O=C(c1cc2ccccc2[nH]1)N1CCc2c(n(Cc3cccnc3)n(CCc3ccccc3)c2=O)C1
46058622,0,High,CCNC(=O)c1coc(COc2ccc3c(c2)C(c2ccc(F)cc2)N(C(=O)CC(C)C)CC3)n1
16010137,0,High,CC1=Nc2cc(C(=O)NCCc3ccccc3)ccc2Sc2c(C)ccc(C)c21
8099609,0,High,COc1cc(Cl)c(C)cc1NS(=O)(=O)c1c(C)nc2sccn2c1=O
46907736,1,Moderate,O=C(Nc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1
46907676,1,Moderate,CSc1ccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)cc1
135457059,0,High,O=c1cc(CSc2ccc(Cl)cc2)nc(-c2ccccn2)[nH]1
16667700,0,High,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=C(O)C(O)C(O)C(=O)O
53149983,0,High,CC1CCN(C(=O)c2ccc(-c3ccc(N4CCSCC4)nc3)cc2)CC1
3835198,0,High,COc1ccc(-c2cn[nH]c2-c2ccc(OC)cc2)cc1
1379247,0,High,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1
15999416,0,High,COc1ccc(OC)c(Nc2c3c(nc4ccccc24)CCC3)c1
24819361,0,High,C=Cc1ccc(C(=O)N2CCCC(CCC(=O)N3CCN(c4ccccn4)CC3)C2)cc1
8781314,0,High,CCOc1ccc(CCNC(=O)c2ccccc2)cc1OCC
46947849,0,High,CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCCC2)CC1
