rat_intraperitoneal_LD50_(?log(mol/kg)),canonical_smiles
2.736944669,CN(C)CC(=O)NN=Cc1c(-c2ccccc2)nc2sccn12
2.558538179,CN(C)CC(=O)NN=Cc1c(-c2ccc(Cl)cc2)nc2sccn12
2.056193143,Cc1ccc(-c2nc3sccn3c2C=NNC(=O)CN(C)C)cc1
2.517761828,CN(C)CC(=O)N/N=C/c1c(-c2ccccc2)nc2n1CCS2
2.427093184,Cc1nc2n(c1/C=N/NC(=O)CN(C)C)CCS2
2.782799775,CN(C)CC(=O)N/N=C/c1c(-c2ccc(Cl)cc2)nc2n1CCS2
2.757719857,Cc1ccc(-c2nc3n(c2/C=N/NC(=O)CN(C)C)CCS3)cc1
2.680903321,CN(C)CC(=O)N/N=C/c1c(Cl)nc2n1CCS2
4.215917663,CC(Cl)CN(CC(C)Cl)CC(C)Cl
3.48637734,CCCCOCC[N+](O)=CCCl.CCl
4.432625138,CCl.COCC[N+](O)=CCCl
4.543538296,ClCCN(CCCl)CCOc1ccccc1
3.180469962,CC/[N+](O)=C\CCl.ClCOc1ccccc1
5.48130692,CN(CCCl)CCCN(C)CCCl
4.057565499,CCCCN(CCN(CC)CC)CC(=O)Nc1c(C)cccc1Cl
3.232362892,CCN(CC)CCOCC(=O)Nc1c(C)cccc1Cl
2.989668602,CCN(CC)CCNCC(=O)Nc1c(C)cccc1Cl
3.772700349,CCN(CC)CCN(CC)CC(=O)Nc1c(C)cccc1Cl
4.188942538,CCN(CC)CCN(CC(=O)Nc1c(C)cccc1Cl)C(C)C
3.452562812,CCN(CC)CCN(C)CC(=O)Nc1c(C)cccc1Cl
3.621606504,CCCCCCCCN(CCN(CC)CC)CC(=O)Nc1c(C)cccc1Cl
4.084207188,CCCN(CCN(CC)CC)CC(=O)Nc1c(C)cccc1Cl
3.426265828,CCN(CC)CCSCC(=O)Nc1c(C)cccc1Cl
2.926683798,Cc1cccc(Cl)c1NC(=O)CNCc1ccco1
2.86831385,Cc1cccc(Cl)c1NC(=O)CNCC(C)C
2.956473619,CCN(CC)CCSCC(=O)Nc1ccccc1C
3.584311836,CCN(CC)CCC(=O)Nc1c(C)cccc1Cl
3.971237884,Cc1cccc(Cl)c1NC(=O)CCN1C(C)CCCC1C
3.09301384,CNC(C)C(=O)Nc1c(C)cccc1Cl
4.991344378,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2
3.594234252,CCCC(OC1C2C=COC2C(OC)C2OC(C)=CC(=O)C12)C(=O)OCCN1CCCCC1
4.03004558,CCCCNC(CCC)C(=O)Nc1c(C)cccc1Cl
3.885341831,CCCC(NCC)C(=O)Nc1c(C)cccc1Cl
4.78785232,O=CCN(CCCl)CCCl
3.321248977,CCCCOC(CN(CCCl)CCCl)OCCCC
3.411937735,CCOC(CN(CCCl)CCCl)OCC
3.060952678,COC(CN(CCCl)CCCl)OC
4.851478499,CC(Cl)CN(CCCl)CC(N)=O
4.024858488,CC(=O)NN(N=O)C(=O)NCCCl
2.88569586,CN(C)c1ccc(C=NN(CCCl)CCCl)cc1
3.1983675,CCN(CC)CCCCC(=O)Nc1c(C)cccc1Cl
3.193143688,CCN(CC)CC(Br)CBr
3.556487253,C=C(CC(=O)O)N(N=O)C(=O)Nc1ccccc1
3.457053038,COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2
1.906727444,OCC(O)C(O)C(O)C(O)CN(Cc1ccccc1)C(=S)S
2.64678062,CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1
2.76469134,CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21
3.766951176,CC1=CC2Cc3[nH]c(=O)ccc3C3(C1)NCCCC23
1.868489264,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
4.022049108,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C
2.403627474,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1
3.412068357,CC(C)=NNc1cc(CN2CCOCC2)c(-c2ccccc2)nn1
3.076373776,C/C(=N/Nc1cc(CN2CCOCC2)c(-c2ccccc2)nn1)c1ccccc1
3.292720754,CC/C(C)=N/Nc1cc(CN2CCOCC2)c(-c2ccccc2)nn1
3.774958578,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCC2(CCC3CCCCC3C2)C1
3.728382773,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1
3.763910691,Nc1c2c(nc3cc(F)ccc13)CCCC2O
3.848597039,Nc1c2c(nc3cc(C(F)(F)F)ccc13)CCCC2O
3.552350286,CN(C)CCNc1c2c(nc3ccccc13)CCCC2O
3.906312141,OC1CCCc2nc3cc(F)ccc3c(NCc3ccccc3)c21
3.626902123,OC1CCCc2nc3cc(Cl)ccc3c(NCc3ccccc3)c21
3.667908023,OC1CCCc2nc3cc(C(F)(F)F)ccc3c(NCc3ccccc3)c21
3.900940347,Cc1ccccc1CNc1c2c(nc3ccccc13)CCCC2O
3.900940347,Cc1cccc(CNc2c3c(nc4ccccc24)CCCC3O)c1
3.599910351,Cc1ccc(CNc2c3c(nc4ccccc24)CCCC3O)cc1
3.621200957,COc1ccccc1CNc1c2c(nc3ccccc13)CCCC2O
3.621200957,COc1cccc(CNc2c3c(nc4ccccc24)CCCC3O)c1
3.621200957,COc1ccc(CNc2c3c(nc4ccccc24)CCCC3O)cc1
3.906312141,OC1CCCc2nc3ccccc3c(NCc3cccc(F)c3)c21
3.906312141,OC1CCCc2nc3ccccc3c(NCc3ccc(F)cc3)c21
3.649368939,OC1CCCc2nc3cc(Cl)ccc3c(NCc3ccc(F)cc3)c21
3.626902123,OC1CCCc2nc3ccccc3c(NCc3ccccc3Cl)c21
3.626902123,OC1CCCc2nc3ccccc3c(NCc3ccc(Cl)cc3)c21
3.667908023,OC1CCCc2nc3ccccc3c(NCc3ccccc3C(F)(F)F)c21
3.688397573,OC1CCCc2nc3cc(F)ccc3c(NCc3ccccc3C(F)(F)F)c21
3.968938019,OC1CCCc2nc3ccccc3c(NCc3cccc(C(F)(F)F)c3)c21
3.667908023,OC1CCCc2nc3ccccc3c(NCc3ccc(C(F)(F)F)cc3)c21
3.758298605,OC1CCCc2nc3ccccc3c(NCCCC(c3ccc(F)cc3)c3ccc(F)cc3)c21
3.940075492,OC1CCCc2nc3ccccc3c(NCCCOc3ccccc3)c21
3.626902123,OC1CCCc2nc3ccccc3c(NCc3cccc(Cl)c3)c21
3.72281073,OC1CCCc2nc3ccccc3c(NCCCC(c3ccccc3)c3ccccc3)c21
3.756436409,CNc1c2c(nc3ccccc13)CCCC2O
3.806771636,CCCNc1c2c(nc3ccccc13)CCCC2O
2.566410385,COc1ccc(O)c(C(CCC(=O)N2CCN(C)CC2)c2ccccc2)c1
2.600431595,COc1ccc(O)c(C(CCC(=O)N2CCN(CCO)CC2)c2ccccc2)c1
3.50708902,COc1ccc(OC)c(C(CCC(=O)N2CCN(C)CC2)c2ccccc2)c1
3.085698072,COc1ccc(OC(C)=O)c(C(CCC(=O)N2CCN(C)CC2)c2ccccc2)c1
2.973053988,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O
2.612428985,O=C(O)CN(CO)CCN(CC(=O)O)CC(=O)O
2.863638899,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C
2.948280081,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)(C)C)c2c[n+]([O-])c3ccccc3[n+]2[O-])c1C(C)(C)C
2.924781364,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)C)c2c[n+]([O-])c3ccccc3[n+]2[O-])c1C(C)C
2.899938085,CCc1c(OC)ccc(O)c1C(c1c(O)ccc(OC)c1CC)c1c[n+]([O-])c2ccccc2[n+]1[O-]
2.975494612,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)(C)C)c2c[n+]([O-])c3cc(Cl)ccc3[n+]2[O-])c1C(C)(C)C
2.959569224,COc1ccc(O)c(C(c2c(O)ccc(OC)c2C(C)(C)C)c2c[n+]([O-])c3cc(C)ccc3[n+]2[O-])c1C(C)(C)C
3.714022795,Cn1c(=O)c2c(nc(NCc3ccccc3)n2CC(O)CN2CCN(Cc3ccccc3)CC2)n(C)c1=O
2.987298836,CC(O)CN1CCN(CC(O)Cn2c(NCc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)CC1
3.644966119,CN1CCN(CC(O)Cn2c(NCc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)CC1
1.981745011,CSCCC(NC(=O)CCSC(=O)c1ccccc1)C(=O)OC(C)C
1.997344875,CCCCOC(=O)C(CCSC)NC(=O)CCSC(=O)c1ccccc1
3.353129038,CN1CCN(C(=O)CCC(c2ccccc2)c2ccccc2)CC1
3.072659728,C[N+]1(C)CCC2(CCC3CCCCC3C2)CC1
2.891706793,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1
2.855867486,O=C(CCN[Zn+2])NC(Cc1cnc[nH]1)C(=O)O
3.848328027,CON1CCC(=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O
2.156788485,N=C(Nc1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1
3.536101154,CC[N+]1(CCO)CC1
2.52228735,COC(=O)C(C)c1ccc(-c2ccsc2)cc1
3.596925441,CCN(CC)CCOCc1cc(Br)ccc1OC
3.700167968,CCCCCOc1c(Br)cc(Br)cc1COCCN(CC)CC
3.577497927,CN(CC[N+]1(C)CCCCC1)CC[N+]1(C)CCCCC1
3.641528933,CCCCCOc1ccc(Br)cc1COCCN(CC)CC
3.275051741,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O
3.487839355,O=c1cccnn1CCCNCC1COc2ccccc2O1
2.715449544,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
2.292705644,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
2.158999506,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1
2.241891285,COCC(O)Cn1cc([N+](=O)[O-])nc1Cl
3.185690217,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1
2.637419088,CCCN(C=Nc1cccc(=O)[nH]1)CCC
2.99361961,C=CC(c1ccccc1)C(C(=O)N(C)C)N(C)C
2.341054474,C[N+](C)(CC=Cc1ccccc1)CC(N)=O
1.826439263,O=C(O)CCC(NC(=O)c1cncc(O)c1)C(=O)O
2.419216311,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
2.531928945,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1
2.350729547,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2C(=O)c3ccccc3S2(=O)=O)C1C
4.009672004,COc1cc(OC)c(Cl)c(-n2c(-c3ccccc3)cc(=O)c(C)c2-c2ccc(F)cc2)c1
3.367735119,C=CCc1cccc(C=C2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)c1O
3.072385203,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3
2.082822621,O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1
2.573582679,Cc1nc(Cn2cnc3c2c(=O)[nH]c(=O)n3C)no1
2.115678396,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O
2.814872431,Cn1c(=O)c2c(ncn2CC2SCCS2)n(C)c1=O
1.79023413,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1
3.973081007,Cc1cccc(N=c2sn(C)c(=Nc3cccc(C)c3)n2C)c1
4.08509888,Cn1sc(=NC2CCCCC2)n(C)c1=NC1CCCCC1
3.276429439,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1
2.506531363,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1
2.126400059,CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC
3.723359608,CN(CCNCc1cc(C(C)(C)C)cc(Br)c1O)CCNC(=O)c1nc(Cl)c(N)nc1N
4.03318291,CC1=C(C(=O)OCCN(C)Cc2ccc(F)cc2)C(c2cccc3c2OCO3)C(C(=O)OC(C)C)=C(C)N1
3.491963685,c1ccc2c(c1)CCN1CCN=C1C2
3.201264801,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1
1.624445695,O=C1CCC(C(=O)N2CSCC2C(=O)O)N1
2.70272332,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
2.587140509,CN1CCOC(O)(c2ccccc2)C1
3.066688181,C=CCOC1(c2ccccc2)CN(C)CCO1
3.218038209,C#CCOC1(c2ccccc2)CN(C)CCO1
3.092918157,CCOC1(c2ccccc2)OCCN(C)C1C
3.206484641,CCCOC1(c2ccccc2)CN(C)CC(C)O1
3.118062738,CCCCOC1(c2ccccc2)CN(C)CCO1
3.054393659,CC(C)COC1(c2ccccc2)CN(C)CCO1
3.21646446,CCCCCOC1(c2ccccc2)CN(C)CCO1
3.183927195,CCCCCCCCOC1(c2ccccc2)CN(C)CCO1
2.708619544,CCCCCCCCCCCCCCCCOC1(c2ccccc2)CN(C)CCO1
3.326976255,CCCOC1(c2ccc(Br)cc2)CN(C)CCO1
3.276264144,CN1CCOC(OCc2ccccc2)(c2ccccc2)C1
3.327210008,CN1CCOC(OCCc2ccccc2)(c2ccccc2)C1
3.409686978,CC1OC2(CS1)CN1CCC2CC1
3.248785343,Cn1c2c(c3ccccc31)CCN(CCCN1CCN(c3ccccc3)CC1)C2=O
2.740867757,C=CCn1ccc(=O)c(O)c1C
3.629544126,C#CC1(O)CC(C)N(CCc2ccc(OC)c(OC)c2)C2CCCCC21
3.024385095,CCCCN1CCOC(OCC)(c2ccccc2)C1
3.061101939,CCCCN1CCOC(OCCC)(c2ccccc2)C1
3.122119027,CCCCOC1(c2ccccc2)CN(CCCC)CCO1
2.945955719,CCOC1(c2ccccc2)CN2CCCCC2CO1
2.92673372,CCCOC1(c2ccccc2)CN2CCCCC2CO1
3.119104358,CCCCOC1(c2ccccc2)CN2CCCCC2CO1
3.115174064,CC(C)COC1(c2ccccc2)CN2CCCCC2CO1
3.094815009,c1ccc(COC2(c3ccccc3)CN3CCCCC3CO2)cc1
3.347583686,CCCOC1(c2ccccc2)CN(C)C2CCCCC2O1
3.33119327,CC(C)OC1(c2ccccc2)CN(C)C2CCCCC2O1
3.340338794,CCCCCOC1(c2ccccc2)CN(C)C2CCCCC2O1
3.020924199,CC(O)CNCc1ccc2oc3ccccc3c(=O)c2c1
2.850024495,CC(C)(CO)NCc1ccc2oc3ccccc3c(=O)c2c1
2.262945619,CC(=O)N(OCc1ccccc1)C1c2cc(C#N)ccc2OC(C)(C)C1O
2.365338202,CC(=O)Oc1c(C)c(C)c2c(c1C)CC(CC(=O)O)O2
2.753385398,CN(C)C(=O)CCC(c1ccccc1)c1ccccc1O
2.830525797,CN1CCN(C(=O)CCC(c2ccccc2)c2ccccc2O)CC1
2.797124831,COc1ccc(O)c(C(CCC(=O)N(C)C)c2ccccc2)c1
3.308954768,COc1ccc(O)c(C(CCCN(C)C)c2ccccc2)c1
3.199418011,CN1CCN(CCCC(c2ccccc2)c2ccccc2O)CC1
3.37351763,COc1ccc(O)c(C(CCCN2CCN(C)CC2)c2ccccc2)c1
3.413344907,CN(C)CCCC(c1ccccc1)c1ccccc1O
3.636832665,c1ccc(CNCCCNCCCCCCCNCCCNCc2ccccc2)cc1
2.806459209,Cc1cc(=O)nc(SCc2ccccc2N(C)C)[nH]1
3.063021326,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
3.389000968,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1
2.20991948,O=C(O)CCC(=O)C(=O)O
2.280712908,O=C(CCCNCCO)c1ccccc1
2.64601141,Cc1ccccc1C(=O)CCCNCCO
2.371671758,CCc1ccccc1C(=O)CCCNCCO
2.931093602,O=C(CCCNCCO)C1CCCCC1
2.508760921,NCCNCCCC(=O)c1cccs1
3.200466961,COc1ccc(N=NC(O)C(=O)N/N=C/c2ccc(N(C)C)cc2)cc1
3.599552558,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1
3.650574624,C[N+]1(CCNP(=S)(NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4
2.037824751,O=C(CCn1cnc2c(=O)nc[nH]c21)Nc1ccc(C(=O)O)cc1
3.874041797,CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC21
2.307156663,CC(O)CNCCCC(=O)c1ccccc1
1.964951166,CN(CCO)CCCC(=O)c1ccccc1
2.653899922,O=C(CCCNCCO)Cc1ccccc1
2.33624202,CC(O)CNCCCC(=O)Cc1ccccc1
2.680590266,CN(CCO)CCCC(=O)Cc1ccccc1
2.931054919,O=C(CCCNCCO)c1cccs1
1.879099509,Cc1ccsc1C(=O)CCCNCCO
2.342134303,CN(CCO)CCCC(=O)c1cccs1
2.723186386,CC(O)CNCCCC(=O)c1cccs1
2.095352266,Cc1cc(C)c(C(=O)CCCNCCO)c(C)c1
2.642124074,CCN(CC)CCCC(=O)c1ccccc1
2.341810478,NCCNCCCC(=O)c1ccccc1
2.361473479,COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(CO)C2
3.381990011,CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3
3.388783943,CC(=O)Nc1ccc(C2=NN(C(C)=O)C(C)Cc3cc4c(cc32)OCO4)cc1
2.812679443,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.992374403,CC1CCC2(COC(=O)c3ccccc3C(=O)O)CCC3(C)C(=CC=C4C5(C)CCC(OC(=O)c6ccccc6C(=O)O)C(C)(C)C5CCC43C)C2C1C
2.089059002,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
3.348435879,CC(C(=O)OCCCCO[N+](=O)[O-])c1ccc(-c2ccccc2)c(F)c1
3.180074599,CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1
3.450604768,CN(CCCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1
2.687363951,CNC(=O)C1=C(C)NC(C)=C(C(=O)NC)C1c1cc(OC)c(OC)c(OC)c1
2.632688804,CNC(=O)C1=C(C)NC(C)=C(C(=O)NC)C1c1ccc2c(c1)OCO2
2.633936585,CNC(=O)C1=C(C)NC(C)=C(C(=O)NC)C1c1ccccc1[N+](=O)[O-]
2.633936585,CNC(=O)C1=C(C)NC(C)=C(C(=O)NC)C1c1cccc([N+](=O)[O-])c1
2.620421065,CNC(=O)C1=C(C)NC(C)=C(C(=O)NC)C1c1ccccc1Cl
2.663069279,CNC(=O)C1=C(C)NC(C)=C(C(=O)NC)C1c1ccc(Cl)cc1Cl
2.752457568,CCN(CC)C(=O)C1=C(C)NC(C)=C(C(=O)N(CC)CC)C1c1ccc(Cl)cc1Cl
2.488382946,CC(=O)Oc1ccccc1C(=O)Oc1cccc(CO[N+](=O)[O-])c1
3.99612624,CCOP(=O)(OCC)SCC
2.228343886,CS(=O)(=O)OCC(O)C(O)C(O)C(O)COS(C)(=O)=O
1.796578669,CCC1OC1(C)C
4.286301575,O=C(N1CC1)N1CC1
4.343040781,O=S(N1CC1)N1CC1
1.911935731,CC(=O)NC1CCSC1=O
3.265391491,CC(C)(N)Cc1ccccc1
3.052019473,c1ccc([Te]c2ccccc2)cc1
4.139000724,Oc1ccc(N(CCCl)CCCl)cc1
2.99483462,CN(C)S(=O)(=O)c1ccc(C(=O)O)cc1
2.78803253,O=Cc1ccc(N(CCCl)CCCl)cc1
3.44507703,CCCC(Cc1ccccc1)N1CCCC1
3.42818712,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1
3.992457257,CC(=O)Nc1ccc(N(CCCl)CCCl)cc1
3.209651418,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1
1.800339849,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
3.122571849,CCN(CC)CCc1nc(-c2ccccc2)no1
2.401870772,CNc1ccc(N)c2c1C(=O)c1ccccc1C2=O
2.457370286,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1
3.14822586,NN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
4.386211763,CCCCP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1
3.787238406,CNCCCC1c2ccccc2C=Cc2ccccc21
4.007871479,O=C(CCCN1CCC2(CCCCC2)CC1)c1cccs1
3.765534447,Fc1ccc(OCCN2CCC3(CCCCC3)CC2)cc1
3.40998999,CN(C)CCC=C1c2ccccc2COc2ccccc21
3.609860382,Fc1ccc(OCCCN2CCC3(CCCCC3)CC2)cc1
4.228187266,O=C(Oc1ccc(N(CCCl)CCCl)cc1)c1ccccc1
3.802702591,O=C(CCCN1CCC2(CCCCCC2)C1)c1ccc(F)cc1
3.647965551,CC1CC2(CCN(CCCC(=O)c3ccc(F)cc3)C2)CC(C)O1
2.646978396,CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O
2.559222941,O=C1C(C2CCCCC2)C(=O)N(c2ccccc2)C(=O)N1c1ccccc1
3.468282329,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1
1.78510572,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
3.434605453,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
5.043836387,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O
3.206229773,CC(=O)C12C3C4C5C1[Fe]45321678C2C1C6C7(C(C)=O)C28
3.988737275,Cl[Zr](Cl)(C1C=CC=C1)C1C=CC=C1
2.26490112,O=P(O)(O)OCC(O)CO
2.362088673,O=C(O)c1cccc2ccccc12
2.969817635,O=S(=O)(O)c1cccc2c1C1Nc3c4ccccc4c4n3[Cu]n3c(c5cccc(S(=O)(=O)O)c5c3NC3NC(N4)c4ccccc43)NC2N1
3.50977307,CCC(C)(OO)OOC(C)(CC)OO
2.424912248,CCC1CCC(CCC(=O)O)C1
5.393074281,C=C(CCC1(O)OC2CC3C4CCC5CC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC(OC6OC(C)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C5(C)C4CCC3C2(C)C1C)COC1OC(CO)C(O)C(O)C1O
3.385441818,C=CCNC(CCC(=O)[CH-][N+]#N)C(=O)NC(CCC(=O)[CH-][N+]#N)C(=O)O
2.266744736,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O
5.830796908,CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C
4.580965541,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O
3.183797322,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC
2.812779707,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
6.197452587,COC(=O)C1c2cc3c(c(O)c2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O
2.81518806,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
3.874365836,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1
4.045905126,NS(=O)(=O)c1ccc(N(CCBr)CCCBr)cc1
3.248150438,N=C(N=C(N)N)NCc1ccccc1
3.502756966,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
1.90751103,CC(=O)Nc1nnc(S(N)(=O)=O)s1
2.501433115,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O
3.32279597,NCCSC(C[N+](=O)[O-])c1ccccc1Cl
2.645591562,CCC(=O)c1c(O)cc(O)cc1O
2.628752819,O=c1nc2nc[nH]c2c[nH]1
3.220376763,CC=C1CC(C)C(C)(O)C(=O)OC/C2=C/CN(C)CCC(OC1=O)C2=O
3.479312946,CCCC1(c2cccc(O)c2)CCN(C)C1
2.624503092,COC(=O)CS
2.870102004,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12
2.015192042,COc1cc(O)c2c(c1N)C(=O)c1ccccc1C2=O
2.77281693,Nc1ncnc2n[nH]cc12
2.762235867,CC(=O)c1c(C)c[nH]c1C
2.778771979,O=C(OCCN1CCCCC1)C(c1ccccc1)N1CCCCC1
1.898872973,O=C(O)C(S)C(S)C(=O)O
3.337906847,OCC1(CO)COC(c2ccccc2)OC1
2.057662768,CCCCOCC1CO1
2.548617944,Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1
2.658164837,CCCC1(C)COB(c2ccc(C)cc2)OC1
3.315204816,NS(=O)(=O)C1CCCCC1
