mouse_subcutaneous_LD50_(?log(mol/kg)),canonical_smiles
2.866527316,CC1=NCCC1(c1ccccc1)c1ccccc1
2.772749682,CN1CCc2c1n(Cc1ccccc1)c1ccccc1c2=O
2.409700987,O=C(NCCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)c1ccncc1
3.087179233,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)O)C1=NC(=O)NC(=O)C1N2
2.315151338,c1ccc(CNC2=NCNC3=NCN=C32)cc1
3.568606486,CO[N+](O)=C(O)CCC=O
3.017909396,CCN(CC)CCOC(=O)C(c1ccccc1)C1(O)CCCCC1
2.817916443,CN(C)CCN(Cc1ccccc1)c1cccc2ccccc12
3.870424563,O=C(Nc1ccc(Cl)cc1Cl)c1cc(Cl)c(O)c(C(=O)Nc2ccc(Cl)cc2Cl)c1
2.714326345,Nc1ccc(S(=O)(=O)Nc2cccs2)cc1
2.769961215,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(O)C(N(C)C)C1O
2.893445124,CCN(CC)CCNC(=O)N(C)CCOc1ccccc1
2.272155022,CNc1ccc(P(=O)(O)O)cc1
3.831386782,CCCCOc1cc(NC(=O)OCCN(CC)CC)c2ccccc2n1
4.083631375,CCN(CC)CCN(CC(=O)Nc1c(C)cccc1Cl)Cc1ccccc1
3.344281721,CCN(CC)CCN(CC(=O)Nc1ccccc1C)Cc1ccccc1
3.876829335,CCCCN(CCN(CC)CC)CC(=O)Nc1c(C)cccc1Cl
2.807947988,CCN(CC)CCOCC(=O)Nc1c(C)cccc1Cl
2.469647068,CCN(CC)CCNCC(=O)Nc1c(C)cccc1Cl
3.190843744,CCN(CC)CCN(CC)CC(=O)Nc1c(C)cccc1Cl
3.753213969,CCN(CC)CCN(CC(=O)Nc1c(C)cccc1Cl)C(C)C
2.831197665,CCN(CC)CCN(C)CC(=O)Nc1c(C)cccc1Cl
3.197859232,CCCCCCCCN(CCN(CC)CC)CC(=O)Nc1c(C)cccc1Cl
3.655014808,CCN(CC)CCN(CCOc1ccccc1)CC(=O)Nc1c(C)cccc1Cl
3.659208946,CCCN(CCN(CC)CC)CC(=O)Nc1c(C)cccc1Cl
2.954079791,CCN(CC)CCSCC(=O)Nc1c(C)cccc1Cl
2.443241703,CCN(CCOc1ccccc1)CC(=O)Nc1c(C)cccc1Cl
2.074129875,Cc1cccc(Cl)c1NC(=O)CNCc1ccco1
2.561034905,Cc1cccc(Cl)c1NC(=O)CNCC(C)C
2.800622581,Cc1cccc(Cl)c1NC(=O)CN1CCCC1
2.317501544,CCN(CC)CCSCC(=O)Nc1ccccc1C
4.298129338,CCN(CC)CCN(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1
3.230279351,O=C(O[Cu]OC(=O)C(=O)c1cccs1)C(=O)c1cccs1
3.299076107,CCN(CC)CCC(=O)Nc1c(C)cccc1Cl
4.091811815,Cc1cccc(Cl)c1NC(=O)CCN1C(C)CCCC1C
2.823986013,CNC(C)C(=O)Nc1c(C)cccc1Cl
3.40776265,CN1C2CCCC1CC(OC(=O)C(Cl)(c1ccccc1)c1ccccc1)C2
2.504490505,Cc1cccc(C)c1OC(=O)CCN1CCN(C)CC1
4.90727159,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2
3.005540845,CCOC(=O)C(c1ccccc1)N(CCN(CC)CC)c1ccccc1
5.303368877,CCc1ccc(OC(=O)N(C)C)c([N+](C)(C)C)c1
3.3295314,Cc1nc2cc(Cl)ccc2n(CCCN(C)C)c1=O
4.419546724,CC=C(NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCCCC(C)C)C(C)C)C(C)CC)C(=O)N1CC(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(C2CCN=C(NC)N2C)C(=O)OC1C
2.921445452,CC(CC(O)(c1ccccc1)c1ccccc1)N1CCCC1
3.569435362,CCCCNC(CCC)C(=O)Nc1c(C)cccc1Cl
3.616496519,CCCC(NCC)C(=O)Nc1c(C)cccc1Cl
3.231087121,CCC(C)NCC(=O)N(C)C(C)COc1ccc(C)cc1C
3.033044444,CCCCNCC(=O)NC(C)COc1ccccc1
3.21334241,CCN(CC)CC(=O)N(CC)C(C)COc1ccccc1Cl
2.976809726,CCN(CC)CC(=O)N(C)C(C)COc1ccccc1Cl
2.848852372,CCC(NCc1ccccc1)C(c1ccccc1)N(C)C
3.098729846,CCC(CNCc1ccccc1)(c1ccccc1)N(C)C
3.030848975,CC(NCc1ccccc1)C(c1ccccc1)N(C)C
3.10040938,CN(C)C(C)(CNCc1ccccc1)c1ccccc1
2.841577745,CCN(CC)CCN(c1ccccc1)C(CO)c1ccccc1
2.862710847,CCCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1
3.243661744,CCCCCCCOc1ccccc1NC(=O)OCCN(CC)CC
2.819312835,CCN(CC)CCCCC(=O)Nc1c(C)cccc1Cl
3.323494507,N=C(N)SCCNN1CCOCC1
3.263409302,O=C1CSC(c2ccc3c(c2)OCO3)N1CCNC1CCCCC1
3.02177959,CC(C)CNCCCN1C(=O)CSC1c1ccc2c(c1)OCO2
5.491497377,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(=O)C(C)C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1
3.028769107,CCCCN(CCCC)CC(=S)Nc1c(C)cc(C)cc1C
4.582519949,CCN(CC)CCCCCNC1=CC(=O)C(NCCCCCN(CC)CC)=CC1=O
3.091324242,CCCCOC(=O)C(c1ccccc1)N(CCN(CC)CC)c1ccccc1
2.360244929,CCCCNc1cccc(P(=O)(O)O)c1
4.25151434,CCN(CC)CCCCNC1=CC(=O)C(NCCCCN(CC)CC)=CC1=O
2.720627262,O=C(OCC(S)CS)c1ccc(Cl)cc1
2.720627262,O=C(OCC(S)CS)c1ccccc1Cl
2.876396694,CN(C)CCCOc1ccccc1C(=S)N1CCOCC1
4.632319115,CC[N+](C)(CC)CC(=O)Nc1cccc(NC(=O)C[N+](C)(CC)CC)c1
2.581746337,C=CCN1C(C)=CCc2c(OC(=O)c3ccccc3)cccc21
2.899355329,CCN(CC)CCN(c1ccccc1)C(C(=O)OCCC(C)C)c1ccccc1
3.592295319,CCCOc1ccc(C(=O)CCN2CCCC(C)C2)cc1
3.943013099,CCCOc1ccc(C(=O)CCN2CCC(C)CC2)cc1
3.61026869,CCCOc1ccc(C(=O)CCN2CCCCC2C)cc1
1.906600155,CN(C)CC(O)c1cccc(N)c1
2.924759846,COc1ccc2c3c1OC1C(O)C=CC4(OC(=O)c5cccnc5)C(C2)N(C)CCC314
2.938023105,COc1ccc2c3c1OC1C(O)C=CC4(OC(=O)Cc5ccccc5)C(C2)N(C)CCC314
1.82914933,CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21
1.868489264,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
3.29699846,O=C(OCC(S)CS)c1ccc(Cl)cc1Cl
1.959567,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C
2.108010991,CCN(C)CC(O)c1cccc(N)c1
2.685499899,O=C(Cc1ccccc1)OCC(S)CS
3.621642534,COc1ccc2c3c1OC1C(=O)C=CC4(OC(=O)c5cccnc5)C(C2)N(C)CCC314
3.133709187,CCC(c1ccccc1)C(C)N
3.445805806,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1
4.458566289,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1
4.587822093,Cc1ccc(NC(=O)C[N+]2(C)CCCCC2)cc1NC(=O)C[N+]1(C)CCCCC1
3.064824361,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O
4.84434858,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1
2.897093516,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1O2
5.092314107,CCC[N+](CCC)(CCNC(=O)C(=O)NCC[N+](CCC)(CCC)Cc1ccccc1Cl)Cc1ccccc1Cl
2.308464098,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)OCC4(C)C3CCC21C
1.741648664,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1
3.806767231,CCCCOc1ccccc1NC(=O)OC1CCN(CC)CC1
3.825374181,CCCCCOc1ccccc1NC(=O)OC1CCN(CC)CC1
3.843216577,CCCCCCOc1ccccc1NC(=O)OC1CCN(CC)CC1
3.860354779,CCCCCCCOc1ccccc1NC(=O)OC1CCN(CC)CC1
3.806767231,CCCCOc1cccc(NC(=O)OC2CCN(CC)CC2)c1
3.860354779,CCCCCCCOc1cccc(NC(=O)OC2CCN(CC)CC2)c1
2.917900938,CCN1CCC(OC(=O)Nc2ccccc2)CC1
3.524344185,CCCCOc1ccccc1NC(=O)OC1CCN(CCC)CC1
3.366095323,CCCCCOc1ccccc1NC(=O)OC1CCN(CCC)CC1
3.559324783,CCCCCCOc1ccccc1NC(=O)OC1CCN(CCC)CC1
3.575812272,CCCCCCCOc1ccccc1NC(=O)OC1CCN(CCC)CC1
3.542186582,CCCCCOc1cccc(NC(=O)OC2CCN(CCC)CC2)c1
3.575812272,CCCCCCCOc1cccc(NC(=O)OC2CCN(CCC)CC2)c1
3.542186582,CCCCOc1ccccc1NC(=O)OC1CCN(CCCC)CC1
2.781173533,CCCCCOc1ccccc1NC(=O)OC1CCN(CCCC)CC1
2.797661021,CCCCCCOc1ccccc1NC(=O)OC1CCN(CCCC)CC1
2.813545407,CCCCCCCOc1ccccc1NC(=O)OC1CCN(CCCC)CC1
3.542186582,CCCCOc1cccc(NC(=O)OC2CCN(CCCC)CC2)c1
3.575812272,CCCCCCOc1cccc(NC(=O)OC2CCN(CCCC)CC2)c1
3.415605399,CCCCCCCOc1cccc(NC(=O)OC2CCN(CCCC)CC2)c1
3.825374181,CCCCCOc1cccc(NC(=O)OC2CCN(CC)CC2)c1
3.524344185,CCCCOc1cccc(NC(=O)OC2CCN(CCC)CC2)c1
3.843216577,CCCCCCOc1cccc(NC(=O)OC2CCN(CC)CC2)c1
2.781173533,CCCCCOc1cccc(NC(=O)OC2CCN(CCCC)CC2)c1
5.471388117,CC[N+](CC)(CCCCCNC(=O)C(=O)NCCCCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
3.371032092,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
2.458005963,O=P(O)(c1cccc(Cl)c1)c1cccc(Cl)c1
2.488812906,O=[N+]([O-])c1ccc(P(=O)(O)c2ccc([N+](=O)[O-])cc2)cc1
2.098853309,CC(C)N(C)CC(O)c1cccc(N)c1
2.165189705,CCCN(C)CC(O)c1cccc(N)c1
3.248232185,CN1CC(c2ccccc2)OC1(C)C
2.44148147,C=CC#CC1(OC(C)=O)CCN(C)CC1
2.532068057,C=CC#CC1(OC(=O)CC)CCN(C)CC1
2.777094792,C=CC#CC1(OC(=O)c2ccccc2)CCN(C)CC1
2.196915374,C=CC#CC1(O)CCN(C)CC1
6.219782245,COC(=O)C1c2cc3c(c(O)c2C(OC2CC(O)C(OC4CC(O)C(OC5CC(C)(N=O)C(OC6CC(OC)C(OC(=O)C(C)=CC(=O)O)C(C)O6)C(C)O5)C(C)O4)C(C)O2)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)CC1CC(N(C)C)C(OC3CC(O)C(OC4CC(C)(N=O)C(OC5CC(O)C(O)C(C)O5)C(C)O4)C(C)O3)C2(C)O1
3.079843414,CCCCCCCCOc1ccccc1CNC(=O)CN(CC)CC
2.502470497,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1
2.95728704,CC(CC(=O)Nc1ccc(Cl)cc1Cl)N1CCOCC1
3.206379607,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1
2.722870493,CC(Nc1nc2c(c(=O)n(C)c(=O)n2C)n1C)C(O)c1ccccc1
5.317795298,COc1cc(C(=O)OC(C(=O)NC(C(=O)N/C(=C\O)C(C)=O)=C2C(OC(C)=O)C(O)C3CN23)C2(C)CO2)c2cccc(C)c2c1
2.415244519,CCOC(=O)c1ccc(NC(=O)C(C)N2CCCCC2)cc1
2.796773622,CCCCN(C)CC(O)c1ccc(N)cc1
2.613002688,CCCCN(C)CC(O)c1cccc(N)c1
2.630827083,CC(=O)c1ccc2c(c1)N(CCCN1CCCCC1)c1ccccc1O2
2.896574809,CC(=O)c1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1O2
2.450498183,OC(C#CC1CC2CCN1CC2)(c1ccccc1)c1ccccc1
2.20062071,OC(C#CC1CN2CCC1CC2)(c1ccccc1)c1ccccc1
2.954815676,OC(C#CC1=CN2CCC1CC2)(c1ccccc1)c1ccccc1
5.194862892,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1I)Cc1ccccc1I
2.965094408,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
2.149747029,CC(=O)c1c2c(c(C)[nH]c1=O)CC(c1ccncc1)CC2
3.889755405,Cc1cc(C)c(NC(=O)C[N+]2(C)CCCCC2)cc1NC(=O)C[N+]1(C)CCCCC1
2.353928246,Cc1cc(=O)c2c(O)c3c(=O)c4c(oc3cc2o1)C=C[N+](C)(C)C4OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O
2.583653304,O=C(CCN[Zn+2])NC(Cc1cnc[nH]1)C(=O)O
5.844945606,CCN1CC2(COC)CCC(OC)C34C5CC6(O)C(OC)CC(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14
4.995404094,CC[N+](CC)(CCNC(=O)CCCCC(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
5.472525349,CC[N+](CC)(CCCCNC(=O)C(=O)NCCCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
3.024866926,CN(c1ccccc1)c1ccc2c(c1)CCCO2
3.163163089,CN(Cc1ccccc1)c1ccc2c(c1)CCCO2
4.324783635,CC[N+]1(CCO)CC1
3.227135677,COc1cc(C(=O)OCCCN2CCCCC2)cc(OC)c1OC
2.354605224,COc1cc(C(=O)OCCCN2CCOCC2)cc(OC)c1OC
2.863027134,CCCCCN(C)CC(O)c1ccc(N)cc1
3.019463705,CCCCCN(C)CC(O)c1cccc(N)c1
2.493027747,COCCCNCC(=O)Nc1cccc(Cl)c1
5.10392095,O=C(NCC[N+]1(Cc2ccccc2Cl)CCCC1)C(=O)NCC[N+]1(Cc2ccccc2Cl)CCCC1
2.470329212,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1
3.299989742,CC(CC(=O)Nc1cc(Cl)ccc1Cl)N1CCCCC1
3.918863233,CC(CC(=O)Nc1c(Cl)cccc1Cl)N1CCCCC1
2.367741582,Nc1ccc(P(=O)(O)c2ccccc2)cc1
2.367741582,Nc1cccc(P(=O)(O)c2ccccc2)c1
3.415685452,C[N+](C)(C)CCOCCOCC[N+](C)(C)C
3.215399446,CC(CC(=O)Nc1ccc(Cl)cc1)N1CCCCC1
3.122059696,CC(CC(=O)Nc1cccc(Cl)c1)N1CCCCC1
3.318699278,CC(C)(CC(=O)Nc1ccccc1)N1CCCCC1
3.063426772,CC1CCCCN1C(C)CC(=O)Nc1ccccc1
3.0718186,CC(CC(=O)Nc1ccccc1Cl)N1CCCCC1
3.450520632,CCN(CC)CCOC(=O)Nc1ccccc1OCCOC
3.093973309,CCN(CC)CCOC(=O)Nc1cccc(OCCOC)c1
4.588044507,C[N+]1(CCSCC[N+]2(C)CCOCC2)CCOCC1
2.804995684,CCC(=O)N(c1cccc(O)c1)C(C)CN1CCCCC1
2.990292966,O=C(CN1C(=O)c2ccccc2C1=S)OCC1CS1
2.48483955,CCN(CC)CC(=S)Nc1c(C)cccc1C
2.931861126,C[N+]1(C)CCN(CCN2CC[N+](C)(C)CC2)CC1
3.091218365,CCN(CC)CCNC(=O)c1cc(OCCOC)nc2ccccc12
2.627981695,CCN(CC)CCC(=O)Nc1cccc(Cl)c1
2.253318617,Cc1c(Cl)cccc1NC(=O)CCNCC(C)C
2.708995121,CCN(CC)CCOc1c(C)cc(C)cc1C
2.336901347,CCN(CC)CC(=O)Nc1ccccc1-c1ccccc1
3.063604504,O=C(CN1CCCCC1)N1c2ccccc2Sc2ccc(Cl)cc21
2.44357989,COCCCNCC(=O)Nc1cc(Cl)ccc1C
2.67481816,CCOC(=O)N1CCN(CC(=O)Nc2c(C)cc(C)cc2C)CC1
2.080277348,CCOCCN1CCC(=O)C(C)C1
3.027542041,CCc1c2cc(N)ccc2c2ccc(N)cc2[n+]1CC
3.053950427,Cc1ccc(NC(=O)CNCC(C)C)cc1Cl
2.832101677,CCCNCCC(=O)Nc1ccc(C)c(Cl)c1
2.752920431,Cc1c(Cl)cccc1NC(=O)CNCC(C)C
2.390303425,CN(Cc1ccccc1)C(=O)CCN1CCCCC1
3.10144567,CCOc1ccccc1N(C(=O)OCCN(C)C)c1ccccc1
3.312299035,CCOc1cccc(N(C(=O)OCCN(C)C)c2ccccc2)c1
2.47288511,O=P(O)(c1ccccc1)c1ccccc1Br
2.575169364,O=P(O)(c1ccccc1Br)c1ccccc1Br
2.575169364,O=P(O)(c1ccc(Br)cc1)c1ccc(Br)cc1
2.458005963,O=P(O)(c1ccccc1Cl)c1ccccc1Cl
2.551415839,O=P(O)(c1cc(Cl)ccc1Cl)c1cc(Cl)ccc1Cl
3.087724644,O=C(SCC1CS1)c1ccc(Cl)cc1
2.417748402,O=C1C=C(NCCCN2CCOCC2)C(=O)C=C1NCCCN1CCOCC1
2.596836472,Cc1c(Cl)cccc1NC(=O)CN1CCCCC1
2.777420231,C[N+](C)(C)CCOC(=O)N1c2ccccc2Sc2ccccc21
3.145417136,CCN(CC)CCOC(=O)N(c1ccccc1)c1ccccc1OC
3.267411492,CCN(CC)CCOC(=O)N(c1ccccc1)c1cccc(OC)c1
2.855378608,CCN(CC)CCC(=O)Nc1ccc(Cl)cc1C
2.253318617,CCN(CC)CCC(=O)Nc1cccc(Cl)c1C
2.791712335,CCCOC(=O)C(c1ccccc1)N(CCN(C)C)c1ccccc1
2.549575401,CCNCC(=O)Nc1cccc(Cl)c1
2.878343675,CCNCC(=O)Nc1cccc(Cl)c1C
2.804218254,C#CC1(OC(=O)c2ccccc2)CC(C)N(C)C2CCCCC21
2.995096542,C=CC1(OC(=O)c2ccccc2)CC(C)N(C)C2CCCCC21
2.866326335,C#CC1(OC(=O)c2ccccc2)CC(C)N(CCCCC)C2CCCCC21
3.332600028,Nc1ccc(NC(=O)CCN2CCCCC2)cc1
3.250988117,CCOc1ccccc1N(C(=O)OCCN(CC)CC)c1ccccc1
3.34789813,CCOc1cccc(N(C(=O)OCCN(CC)CC)c2ccccc2)c1
3.505748078,CC[n+]1c(-c2cccs2)c2cc(N)ccc2c2ccc(N)cc21
2.936254186,CCCCN(CCCC)CCC(=O)c1ccc(OCCC)cc1
2.292705644,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
3.147882346,CN(C)CCC(=O)c1ccc2c(c1)CCO2
2.813464894,CC=CC=CC(=O)NCC(O)CC(N)CC(=O)NCCC(=N)N
2.81672353,CCN(CC)CC(=O)Nc1cc([N+](=O)[O-])c(C)cc1C
2.971577337,CCCOc1ccc(C(C)NC(=O)CCN2CCCCC2)cc1
2.915071785,CCC1(c2ccccc2)C(=O)NC(=O)N(CC(=O)CCN(C)C)C1=O
4.493354107,CC[N+]1(CCOCCOCC[N+]2(CC)CCCCC2)CCCCC1
3.805262917,N=C(N)/C=C/NC(=O)c1cc(NC(=O)C2CC(O)C(=N)N2)c[nH]1
2.604350937,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1
3.4987578,CCOCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
1.850580075,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O
2.43819203,CN(C)C(=O)c1cc(C(=O)N(C)C)c2c(n1)C(=O)C(=O)c1cc(C(=O)N(C)C)[nH]c1-2
3.150939849,CC1=Nc2cccnc2N(CCN(C)C)C(=O)C1
3.37021959,CC1=Nc2cccnc2N(CCCN(C)C)C(=O)C1
2.544648095,CC1=Nc2cccnc2N(CCCN2CCN(C)CC2)C(=O)C1
3.12736541,CN(C)CCN1C(=O)CC(c2ccccc2)=Nc2cccnc21
2.909620691,CN(C)CCCN1C(=O)CC(c2ccccc2)=Nc2cccnc21
2.883725886,O=C1CC(c2ccccc2)=Nc2cccnc2N1CCN1CCOCC1
3.123589412,CN1CCN(CCCN2C(=O)CC(c3ccccc3)=Nc3cccnc32)CC1
2.505678952,CC1=Nc2cccnc2N(CCN2CCOCC2)C(=O)C1
2.995523704,CCCN(CCC)CCCNC1=CC(=O)C(NCCCN(CCC)CCC)=CC1=O
3.62075425,CCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1
3.334072571,CCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1
2.950021957,CCCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1
2.96348088,CCCCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1
2.976535214,CCCCCCCCOc1ccccc1NC(=O)OC(CN1CCCCC1)CN1CCCCC1
3.936132562,CCCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1
3.950021957,CCCCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1
3.060390893,CCCCCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1
2.922284194,CCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1
2.860354779,CCCCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1
2.876842267,CCCCCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1
2.813545407,CCCCCCCOc1ccccc1NC(=O)OC1(CN(C)C)CCCCC1
3.921784246,CCCCOc1cccc(NC(=O)OC(CN2CCCCC2)CN2CCCCC2)c1
2.444425808,COc1ccccc1P(=O)(O)c1ccccc1OC
2.375727611,O=[N+]([O-])c1ccc(P(=O)(O)O)c(Cl)c1
2.544901603,CC(=O)c1ccc2nc(Cc3ccc(Cl)cc3)[nH]c2c1
3.723889398,CCC[N+](CC)(CC)CCN1CCN(CC[N+](CC)(CC)CCC)CC1
3.043588965,COc1cc(Br)cc(C(=O)CCN(C)C)c1OC
2.87305858,COc1cc(Cl)cc(C(=O)CCN(C)C)c1OC
2.093936229,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1
1.79023413,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1
3.083832427,CN(C)CCCn1c(=O)c(Cc2ccccc2)nc2ccccc21
2.911122958,CC(=O)c1ccc2c(c1)nc(Cc1ccccc1)c(=O)n2CCCN(C)C
2.988356346,COc1ccc2c(c1)nc(Cc1ccccc1)c(=O)n2CCCN(C)C
2.590419368,CN(C)CCCn1c(=O)c(Cc2ccccc2)nc2cc(C(F)(F)F)ccc21
2.551290158,CN(C)CCCn1c(=O)c(Cc2ccccc2)nc2cc(Cl)ccc21
3.763181613,CN(C)CCn1c(=O)c(Cc2ccccc2)nc2cnccc21
3.299078696,O=c1c(Cc2ccccc2)nc2cnccc2n1CCN1CCOCC1
3.50008863,CN(C)CCn1c(=O)c(Cc2ccccc2)nc2cccnc21
3.368934203,CC1(C)CC(NP(=O)(NC(=O)c2ccccc2)N(CCCl)CCCl)CC(C)(C)N1O
5.916489647,CCN1CC2(COC)C(OC(C)=O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14
4.320135896,CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(OC)CC(O)(C5C6O)C(O)(C(OC)C23)C14
4.153080769,CCCCC[N+](CC)(CC)CCN1CCN(CC[N+](CC)(CC)CCCCC)CC1
2.439594257,CCNCC(SS(=O)(=O)O)c1cccc(O)c1
2.688406975,NCC(S)c1ccccc1
2.488679168,CCNCC(SP(=O)(O)O)c1cccc(O)c1
3.206301236,NCC(OC(=O)c1ccccc1)c1cccc(O)c1
2.019625093,CNCC(OC(C)=O)c1cccc(O)c1
1.807551341,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1
3.249467414,CCCCCCCCCCCCCCCCCC1(C)OCC(COC(=O)CCCCC[n+]2ccccc2)O1
3.28846535,CCCCCCCCCCCCCCCCCC1(C)OCC(COC(=O)CCCCC[n+]2cccc3ccccc32)O1
4.631969475,CC[N+](CC)(CCN1CCN(CC[N+](CC)(CC)Cc2ccc(Cl)cc2)CC1)Cc1ccc(Cl)cc1
4.280021868,COCC12CN(C)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(=O)C4C1C2OC(=O)c1ccccc1
2.132383512,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1
3.801907693,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14
3.5809367,CCN1CC2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CCC(OC)C34C5CC6C(=O)C5C(O)(CC6OC)C(O)(C(OC)C23)C14
3.744815387,COCC12CCC(OC)C34C5CC6(O)C(OC)C(=O)C(C5C6OC(=O)c5ccccc5)C(C(OC)C13)C4N(C)C2
2.487859808,CCOC(=O)c1ccc(NC(=O)CC)cc1NC(=O)c1ccc(C(=O)O)cc1
2.389736497,O=C(OCC1CCC2CCCN21)c1ccccc1
2.603074892,O=C(OCC1CCC2CCCN21)C(c1ccccc1)c1ccccc1
2.543414871,CC1CCC2CCC(COC(=O)C(c3ccccc3)c3ccccc3)N12
3.134095028,CCOCCN1CCC(N(C(C)=O)c2ccccc2)C(C)C1
3.430936766,Cn1c2c(c(=N)c3c1CCC3)CCCC2
4.075549108,CNc1c2c(nc3c1CCC3)CCCC2
2.584163431,CC(=O)Nc1c2c(nc3c1CCC3)CCCC2
3.409118006,NC(CCc1ccccc1)c1ccc2c(c1)COCO2
3.208170717,C#CC1(O)CC(C)N(CCc2ccc(OC)c(OC)c2)C2CCCCC21
3.335197725,NCC(Cc1ccc2c(c1)OCO2)c1ccccc1
2.507078301,CN(C)CCCN1C(=O)CC(c2ccccc2)=Nc2ccccc21
3.480746977,CN(C)CCN1C(=O)CC(c2ccccc2)=Nc2cc(Cl)ccc21
