rat_intravenous_LD50_(?log(mol/kg)),canonical_smiles
4.297596146,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC(C)(C)O2)C1c1cccc([N+](=O)[O-])c1
4.241497387,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCCCC3)O2)C1c1cccc([N+](=O)[O-])c1
4.131108167,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CSC(C)(C)O2)C1c1cccc([N+](=O)[O-])c1
4.455894014,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC(C)(c3ccccc3)O2)C1c1cccc([N+](=O)[O-])c1
4.108947275,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC(c3ccccc3)(c3ccccc3)O2)C1c1cccc([N+](=O)[O-])c1
4.171539965,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC(C)(c3ccc(Cl)cc3Cl)O2)C1c1cccc([N+](=O)[O-])c1
4.106124575,COc1ccccc1CC(C)NCc1ccccc1
3.214633601,CC1(C)N=C(N)N=C(N)N1c1ccc([N+](=O)[O-])cc1
3.048394323,CC1(C)N=C(N)N=C(N)N1c1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
3.15151694,CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
3.398436558,CC1(C)N=C(N)N=C(N)N1c1ccc(S(=O)(=O)c2ccc(F)cc2)cc1
3.375673588,CC1(C)N=C(N)N=C(N)N1c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1
2.975194651,N=C(N)N(C(=N)N)c1ccc(OCC(O)CO)cc1
3.026658631,COc1cc(N)c(S(=O)(=O)c2ccc(N)cc2)cc1OC
3.166200506,COc1cc(N/C=N/NC(=N)N)c(S(=O)(=O)c2ccc(N(C(=N)N)C(=N)N)cc2)cc1OC
3.041883457,CC1(C)N=C(N)N=C(N)N1c1ccc(Cc2ccc([N+](=O)[O-])cc2)cc1
3.599408144,CCCCCCCCCCCCCCCC(=O)OCC(COC1OC(CS(=O)(=O)O)C(O)C(O)C1O)OC(=O)CCCCCCCCCCCCCCC
3.097487241,Cc1nc2cnc3ccccc3c2s1
3.503822963,CCN(CC)CCCOc1ccc(C=Cc2ccccc2)cc1
3.556096246,CCN(CC)CC(C)Oc1ccc(C=Cc2ccccc2)cc1
3.55228028,CCOC(=O)CN1C(=O)N(CC(O)CN2CCN(Cc3ccccc3)CC2)C(c2ccccc2)(c2ccccc2)C1=O
3.515723205,CCOC(=O)CN1C(=O)N(CC(O)CN2CCN(CCO)CC2)C(c2ccccc2)(c2ccccc2)C1=O
4.221769949,CCN1C(=O)N(CC(O)CN2CCN(CCO)CC2)C(c2ccccc2)(c2ccccc2)C1=O
2.962121877,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(OC3CC(C)(N)C(O)C(C)O3)c3ccc(cc3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
3.529707942,c1ccc2c(c1)ncc1ncsc12
3.312204869,CCCc1c(OCc2cccn3c(=O)c(CC(=O)O)cnc23)ccc(C(C)=O)c1O
3.326799612,CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O
2.838368721,CCC(CO)NCc1ccccc1Cl
2.711140694,CCC(CO)NCc1ccc(OC)c(OC)c1
3.952789538,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2C(=O)c3ccccc3S2(=O)=O)C1C
3.701023139,CCN(CC)CC(C)Oc1ccc(CCc2ccccc2)cc1
3.914765888,CCN(CC)CCOC(=O)c1c(C)oc2ccc(O)c(CN(C)C)c12
2.115678396,COc1ccc(-c2cc(=O)c3c(OCCO)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O
3.765119392,CC(CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1
3.595122274,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)COC(=O)CCCCCC(=O)O)CC3OC1OC(C)C(O)C(O)C1F
4.36193392,Nc1nccc(Nc2ccc([As]=O)cc2)n1
4.333437636,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C
3.121457897,NCCNS(=O)(=O)c1cccc2cnccc12
3.89947877,CCn1nnn(CCN2CCC(N(C(=O)COC)c3ccccc3F)C(C)C2)c1=O
1.79023413,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1
3.710759886,O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1
2.392867166,CCC(CO)Nc1nc2c(c(=O)n(C)c(=O)n2C)n1CCO
2.940784397,CCC(CO)Nc1nc2c(c(=O)n(C)c(=O)n2C)n1CCN(CC)CC
4.320446333,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
3.152880508,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1
3.657190881,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)OC(C)C
3.61969041,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1
5.128754573,CC1=C(C(=O)OCCN(C)Cc2ccc(F)cc2)C(c2cccc3c2OCO3)C(C(=O)OC(C)C)=C(C)N1
3.797929761,CC1CNc2c(cccc2S(=O)(=O)NC(CCCNC(=N)N)C(=O)N2CCC(C)CC2C(=O)O)C1
1.785813697,O=C1CCC(C(=O)N2CSCC2C(=O)O)N1
3.047373882,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
3.305991589,CCCCCC=[N+](O)[N-]C(C)C(C)O
4.30164192,CCCC[CH+]/C=[N+](\O)NC(C)C(C)=O
1.920492717,CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O
3.115081352,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC
3.423268221,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21
6.934560882,CCOP(=O)(OCC)C(NC(=O)C1(O)C(O)C2(CC)C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CN(CCc8c6[nH]c6ccccc86)CC(O)(CC)C7)c(OC)cc5N(C)C14)C32)C(C)C
3.046950726,CCOC(=O)c1ccc(NC(=O)CC)cc1NC(=O)c1ccc(C(=O)O)cc1
2.850600406,Cc1cc(C)nc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)n1
2.767349985,N=C(N)Nc1nc2ccc(N)cc2[nH]1
3.497090404,N=C(Nc1ccccc1)Nc1nc2ccccc2[nH]1
2.900191258,Cc1cc(C)nc(Nc2nc3ccc(N)cc3[nH]2)n1
3.348819674,CS(=O)(=O)Nc1ccc(OCC(O)CNCCOc2ccc(-n3ccnc3)cc2)cc1
2.75644114,O=P(O)(O)C1CC(c2ccccc2)=NO1
4.308931328,Nc1c(NCC=CCOc2cc(CN3CCCCC3)ccn2)c(=O)c1=O
3.871213794,CCC(CO)NCc1ccc2oc3ccccc3c(=O)c2c1
2.970087717,CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
2.05124825,COCCNC(=O)c1ccnc(C(=O)NCCOC)c1
0.496458273,CC1(C)Oc2ccc(S(=O)(=O)c3ccccc3)cc2C(N2CCCC2=O)C1O
2.631606092,CC(=O)Oc1c(C)c(C)c2c(c1C)CC(CC(=O)O)O2
4.111492658,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
5.335057523,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1
2.650209819,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
4.586666056,c1ccc(CNCCCNCCCCCCCNCCCNCc2ccccc2)cc1
4.247695098,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1S2
3.847003517,CC(CC(C(N)=O)(c1ccccc1)c1ccccn1)N(C)C
4.384577404,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN)c1ccccc1CC2
3.267160846,Cn1cc(C(=O)C2CCc3nc[nH]c3C2)c2ccccc21
4.519040039,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNCc1ccccc1)c1ccccc1CC2
4.582925837,CCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21
4.796137385,CCCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21
4.898179778,CCCCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21
4.480783828,CCCCCCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21
4.389105811,CNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC(C)C)cc21
4.229675444,CNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC)cc21
4.504525231,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNCCO)c1ccccc1CC2
4.667653368,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNC(C)C)c1ccccc1CC2
4.848961755,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNC(C)(C)C)c1ccccc1CC2
5.056638097,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNC1CCCCC1)c1ccccc1CC2
4.298279822,CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)CNCCO)c1ccccc1CC2
4.377347237,CCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC(C)C)cc21
4.011219079,COC(=O)Nc1ccc2c(c1)N(C(=O)CNCCO)c1ccccc1CC2
4.269539979,CCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OC)cc21
4.298279822,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCNCCO)c1ccccc1CC2
4.504416487,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNC)c1ccccc1C=C2
4.770416074,CCNCC(=O)N1c2ccccc2C=Cc2ccc(NC(=O)OCC)cc21
4.502285974,CCNCCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21
4.155577952,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNC(C)c1ccccc1)c1ccccc1CC2
3.979763799,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1
3.595305536,C[N+]1(CCNP(=S)(NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4
4.134451852,O=P(O)(O)C(CC1CCCCCC1)P(=O)(O)O
4.921933672,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(OC(=O)CCN(C)C)C1C(C)(C)CCC(O)C12C
3.175384956,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC
2.463501358,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O
3.735764435,CNCc1ccc(CSCCN=C(NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1
3.765483773,CC1CN(S(=O)(=O)c2cccc3cnccc23)CCN1
4.488659168,O=C1c2ccccc2S(=O)(=O)N1CCCCNCC1CCc2ccccc2O1
3.639949423,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)CCCOc1ccc(C(=N)N)cc1)C(=O)O
1.278103564,CC(=O)N(CC(O)CO)c1c(I)c(C(N)=O)c(I)c(C(=O)N(CCO)CC(O)CO)c1I
3.431586955,CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1
3.506462585,CN(CCCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1
3.376164989,Cc1c(F)c(N2CCNC(C)C2)cc2c1C(=O)C(C(=O)O)CN2C1CC1
2.78869049,CC1(C)CCC(NC(=O)C(N)CCC(=O)O)CC1
2.90064841,CCCC(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1
2.547707913,O=P1(NCCCl)OCCN1CCCl
3.865792471,CCOP(=O)(OCC)SCC
2.02926158,NCC1CCC(C(=O)O)CC1
3.548063256,CNC(C)Cc1ccc(Cl)cc1
2.330871073,NS(=O)(=O)c1cc(C(=O)O)ccc1Cl
3.735111642,CCCC(Cc1ccccc1)N1CCCC1
3.608541315,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1
3.590403028,CCN(CC)CCc1nc(-c2ccccc2)no1
3.297390192,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I
4.794875637,CCCCP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1
1.723650256,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
3.105305763,CCOc1ccc(N(C)C(=O)C(C(C)O)N(C)C)cc1
4.302197747,CN(C)CCC=C1c2ccccc2COc2ccccc21
3.646113369,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
3.56392101,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O
2.779346697,O=P(O)(O)OCC(O)CO
4.49049192,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1
5.112993548,C=C1C(OC(=O)CC(c2ccccc2)N(C)C)CCC2(C)C(O)C(OC(C)=O)C3=C(C)C(=O)CC(O)(C(O)C12)C3(C)C
3.782240365,C=C(CCC1(O)OC2CC3C4CCC5CC(OC6OC(C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC(OC6OC(C)C(OC7OC(C)C(O)C(O)C7O)C(O)C6O)C5(C)C4CCC3C2(C)C1C)COC1OC(CO)C(O)C(O)C1O
5.761594758,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O
3.183797322,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC
3.833969006,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
3.657358919,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
4.421637574,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
4.193819628,CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1
3.619680654,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
3.684727381,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
2.869553671,CCC(=O)c1c(O)cc(O)cc1O
5.386225513,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
3.707625623,CCCC1(c2cccc(O)c2)CCN(C)C1
3.564578037,NC1Cc2ccccc2C1
4.00862013,O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1
3.049674235,C=CCC1(CC)C(=O)NC(=O)NC1=O
2.870102004,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12
3.353282353,CCOP(=O)(SCC)SCC
4.069815043,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
3.695566574,CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
4.061436134,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
2.944012663,CCN(CC)CC(O)COCc1ccccc1
5.761668666,CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1
3.829501237,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1
3.436642237,COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3
3.177902334,N=C(CCN1CCCCCC1)NO
4.323374449,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2c(O)ccc(Nc4ccc(C)cc4S(=O)(=O)O)c2C3=O)c(S(=O)(=O)O)c1
3.994270792,CC1OC(OC2CCC3(CO)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O
4.028196699,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
2.639951414,Cc1cc(C)c(NN=C2C=Cc3c(cccc3S(=O)(=O)O)C2=O)c(S(=O)(=O)O)c1
3.123629539,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC
3.80550333,CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3.534583582,CCC(CC)COC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
4.170005545,CN1CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
2.736531064,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
4.447752664,CCCCOc1c(N)cccc1C(=O)OCCN(CC)CC
4.385047534,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
4.272215937,CCC12CCN(CC=C(C)C)C(Cc3ccc(O)cc31)C2C
2.577419986,C=[N+](O)C1Cc2ccc(OC)c3c2C2(C)C1C=CC(O)C2O3
3.300603497,CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C
2.223939065,O=C(NN=CC(O)C1OC(=O)C(O)C1O)c1ccncc1
3.417656416,CCCCNCC(O)c1ccc(O)cc1
3.740983418,COc1ccc(CC(C)N)cc1
4.194755149,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
3.889634167,OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
3.524059125,CCC(=O)OC1(c2ccccc2)CCN(C)C1C
3.729986835,CCN(CC)CCCOc1ccc(CCc2ccccc2)cc1
2.4953752,C=CCN(C)N=O
2.534797366,CCCCN(CC)N=O
1.404069324,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O
4.346282584,CN(C)c1ccc(N=Nc2ccc3nc4ccc(N)cc4[n+](-c4ccccc4)c3c2)cc1
4.74602953,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C
3.947895641,C[n+]1ccc(-c2cc[n+](C)cc2)cc1
1.856469138,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O
5.994669022,CCc1cccc(CC)c1NC1=NCCN1
2.899601659,N=C(N=C(N)N)Nc1ccc([N+](=O)[O-])cc1
3.631800746,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21
1.745449101,CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O
2.423013201,Cc1cn[nH]c1
2.984373612,N#CCC(c1ccc(N)cc1)c1ccc(N)cc1
3.051530355,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O
3.789491851,CCN1CC2(COC)CCC(O)C34C5CC6C(OC)CC(O)(C(CC23)C14)C5C6OC(C)=O
3.917029336,C=CCC1(C(C)C#CCC)C(=O)NC(=S)NC1=O
1.150138546,OCC1(O)OCC(O)C(O)C1O
4.266997584,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O
3.172809931,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
4.976300185,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
3.469825083,Cc1ccc(N)cc1Cl
4.12464481,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
5.600997774,CC(=O)c1cccc(NC2C(N)C(NC(=O)N(C)C)(C(C)O)C(C)(O)C2(O)COC(=O)c2c(C)cccc2O)c1
3.404790969,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
4.92019118,CCCCC(CC)C[Sn](Cl)(Cl)CC(CC)CCCC
3.234545905,ON=Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1
3.006319385,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O
3.958647485,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12
2.505226759,CCOC(=O)Nc1c[n+](N2CCOCC2)no1
3.57232191,CCN(CC)c1ccc(N=O)c(O)c1
2.21664296,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1
2.995632716,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
1.946940125,CC1OC1P(=O)(O)O
4.302635346,C[N+]1(C)CCc2cc(Cl)ccc21
4.673001992,CN(C)CC(Cl)c1ccccc1
6.598577918,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O
4.145675086,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O
1.740668562,O=CC(O)C1OC(=O)C(O)C1O
1.776730233,CNC(=O)Cc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
4.476343171,CC(CN1c2ccccc2Sc2ccccc21)[N+](C)(C)C
3.703700623,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
3.782684392,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1
3.997825792,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1
2.947778108,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
3.166710277,N=C(N)Nc1nc2ccc([N+](=O)[O-])cc2[nH]1
3.331073238,Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
3.14258498,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
4.145251062,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
4.881433163,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)CN(CC)CC)C1O
5.01421019,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)CN2CCCC2)C1O
4.716617232,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)CN2CCCCC2)C1O
5.009925467,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)CN2CCOCC2)C1O
5.690305512,Cc1c(-c2ccccc2)[n+](N=N[n+]2c(-c3ccccc3)c(C)n3ccccc32)c2ccccn12
3.297667682,CC(=C(CCS(C)=O)SSC(CCS(C)=O)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3.170018509,CCN(C(C)=O)c1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I
3.638818224,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
3.570382161,COCCc1ccc(OCC(O)CNC(C)C)cc1
2.320570188,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
2.699398297,CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)O
3.376692281,CN/C(=N\C#N)NCCSCc1[nH]cnc1C
2.593529975,CC(CS)C(=O)N1CCCC1C(=O)O
4.19361306,c1ccc([I+2]=c2cccc[cH-]2)cc1
1.199088418,NC(=O)CN1CC(O)CC1=O
3.903646784,Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O
3.972567978,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1
4.316230425,CC[N+](C)(CC)CCCC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1
5.233782715,CC[N+](C)(CC)CCCCC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1
3.86479346,Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O
4.393392811,CC(CN1CCN(C2Cc3ccccc3CC2O)CC1)C(=O)c1ccccc1
4.922669416,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
1.512414428,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
1.574487657,CC(=O)Nc1c(I)c(C(N)=O)c(I)c(C(=O)NCC(=O)O)c1I
1.583663112,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)NCC(=O)O)c1I
1.660843984,CNC(=O)c1c(I)c(NC(=O)CO)c(I)c(C(=O)NCC(=O)O)c1I
1.544683686,CNC(=O)c1c(I)c(NC(=O)COC)c(I)c(C(=O)NCC(=O)O)c1I
1.659595508,CCC(=O)Nc1c(I)c(C(=O)NC)c(I)c(C(=O)NCC(=O)O)c1I
3.609895928,CCN(CC)CCOC(=O)C(C1C=CCC1)C1C=CCCC1
3.47620183,CCCC(C(=O)OCCN(CC)CC)C1CCCC1
3.344714763,C=CCC(C(=O)OCCN(CC)CC)C1C=CCC1
3.47775087,CCN(CC)CCOC(=O)C(Cc1ccccc1)C1C=CCC1
3.584724061,CCN(CC)CCOC(=O)C(C1C=CCC1)C1CCCCC1
3.601165665,C=C(C)CC(C(=O)OCCN(CC)CC)C1C=CCC1
3.938050733,CCN(CC)CCOC(=O)C(CCc1ccccc1)C1C=CCC1
3.273773775,OC1CCOP(N(CCCl)CCCl)N1
3.834414345,CCN(CC)CCOC(=O)C(C1C=CCC1)C1CCc2ccccc21
2.715155771,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
2.841482524,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21
3.344458781,COc1cc(S(C)=O)ccc1-c1nc2ccncc2[nH]1
2.903522515,O=C(O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12
3.512200171,CN1CCN(CC2C(=O)Nc3ccccc3SC2c2ccccc2)CC1
2.416790238,CC(=N)N1CCC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2)C1
