mouse_intraperitoneal_LD50_(?log(mol/kg))_(?log(mol/kg)),canonical_smiles
3.070332088,CC1C(c2ccccc2)=NN(c2ccccc2)c2nc3c(c(=O)n(CC(=O)O)c(=O)n3C)n21
2.728913977,CCN1N=C(c2ccccc2)Cn2c1nc1c2c(=O)n(CC(=O)NN)c(=O)n1C
2.414831686,Cn1c(=O)n(CC(=O)NN)c(=O)c2c1nc1n2CC(c2ccccc2)=NN1c1ccccc1
2.350089359,NC(=O)c1ccccc1C(=O)NC1CCCCC1
4.571052986,O=[N+]([O-])CC1=NCCN1Cc1cnc(Cl)s1
2.603638518,NCC(N)Cc1ccc(Cl)cc1
2.629055067,CCN(CC)C(=S)SC/C(=N/c1ccccc1)Nc1ccccc1
2.71271399,CCN(CC)C(=S)SC/C(=N/c1ccccc1)Nc1ccc(C)cc1
2.696260032,CCN(CC)C(=S)SC/C(=N/c1ccccc1)Nc1ccc(OC)cc1
2.700704799,CCOc1ccc(N/C(CSC(=S)N(CC)CC)=N\c2ccccc2)cc1
2.599367544,CCN(CC)C(=S)SC/C(=N/c1ccc(C)cc1)Nc1ccc(C)cc1
2.617023051,CCN(CC)C(=S)SC/C(=N/c1ccc(C)cc1)Nc1ccc(OC)cc1
2.689285872,CCOc1ccc(N/C(CSC(=S)N(CC)CC)=N\c2ccc(C)cc2)cc1
2.484039923,CCN(CC)C(=S)SC/C(=N/c1ccc(OC)cc1)Nc1ccc(OC)cc1
2.531304883,CCOc1ccc(N/C(CSC(=S)N(CC)CC)=N\c2ccc(OC)cc2)cc1
2.555576124,CCOc1ccc(/N=C(/CSC(=S)N(CC)CC)Nc2ccc(OCC)cc2)cc1
2.556901655,C1=CC(c2ccc(OCCCOc3ccc(C4C=CCC4)cc3)cc2)CC1
2.328950132,N#CCCOc1ccc(C2=CCCC2)cc1
2.559328377,C1=CC(c2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2)CC1
2.940264237,CC(C)NCC(O)COc1ccc(C2=CCCC2)cc1
2.461527039,CC(C)(C)NCC(O)COc1ccc(C2=CCCC2)cc1
3.487423473,O=[N+]([O-])c1c(C2OCOc3c(Cl)cc(Cl)cc32)[nH]c(Cl)c1Cl
2.656904897,CC1=NNC(=O)OC1(C)c1ccccc1
2.583091336,CC1=NN(C)C(=O)OC1(C)c1ccccc1
2.435876205,CC1=NNC(=O)OC1(C)c1ccc(C)cc1
3.201713853,CC1=NNC(=O)OC1(C)c1ccc(Cl)cc1
2.822823364,CC1=NN(C)C(=O)OC1(C)c1ccc(Cl)cc1
2.527545697,CC1=NNC(=O)OC1(C)c1ccc(Cl)c(C)c1
3.007961033,COc1ccc(C2(C)OC(=O)NN=C2C)cc1
2.440702726,COc1ccc(C2(C)OC(=O)N(C)N=C2C)cc1
3.201713853,CC1(C)OC(=O)NN=C1c1ccc(Cl)cc1
3.400081506,CC1(C)OC(=O)NN=C1c1ccccc1Cl
2.461400972,CCC1(CC)C(=O)NC(=O)N=C1Nc1cccc(OC)c1
2.436696835,CCC1(CC)C(=O)NC(=O)N=C1NCc1ccccc1
2.519082099,CCN(CC)c1ccc(NC2=NC(=O)NC(=O)C2(CC)CC)cc1
2.481961179,CCC1(CC)C(=O)NC(=O)N=C1NCCc1ccc(O)cc1
2.51375015,CCC1(CC)C(=O)NC(=O)N=C1NCCc1c[nH]c2ccccc12
2.540848566,CCC1(CC)C(=O)NC(=O)N=C1NCCc1ccc(OC)c(OC)c1
1.981309594,CCCCC1(CC)C(=O)NC(=O)N=C1Nc1ccccc1
2.501591871,CCCCC1(CC)C(=O)NC(=O)N=C1Nc1ccc(OC)cc1
1.981309594,CCCC1(CCC)C(=O)NC(=O)N=C1Nc1ccccc1
2.501591871,CCCC1(CCC)C(=O)NC(=O)N=C1Nc1ccc(OC)cc1
2.507596836,CCCC1(CCC)C(=O)NC(=O)N=C1Nc1cccc(Cl)c1
2.030475582,CCCC1(CCC)C(=O)NC(=O)N=C1Nc1ccc(Cl)cc1
2.077350945,CCCC1(CCC)C(=O)NC(=O)N=C1Nc1ccc(N(CC)CC)cc1
2.574574086,CCCC1(CCC)C(=O)NC(=O)N=C1NCCc1ccc(OC)c(OC)c1
2.459921462,CCCC1(CCC)C(=O)NC(=O)N=C1Nc1cccnc1
2.021763842,CCCCC1(CCCC)C(=O)NC(=O)N=C1Nc1ccccc1
2.358538249,CCCCC1(CC)C(=O)NC(=O)NC1=S
2.358538249,CCCC1(CCC)C(=O)NC(=O)NC1=S
2.408868897,CCCCC1(CCCC)C(=O)NC(=O)NC1=S
2.358538249,CCC1(CC)C(=O)N(C)C(=O)N=C1SC
3.480026117,CC(C)[N+](C)(C)CC(O)CNc1ccccc1Cl
3.896186455,C[N+](C)(CC(=O)c1ccc(Br)cc1)CC(O)CNc1ccccc1Cl
3.646282391,C[N+](C)(Cc1ccccc1Cl)CC(O)CNc1ccccc1Cl
3.562072236,Cc1cc(C)c(NCC(O)C[N+](C)(C)C(C)C)c(C)c1
2.760912798,O=c1n(-c2ccccc2)nc2n1CCCN2
2.782808641,CC(=O)N(CC(=O)N(C)C)c1ccc(Cl)cc1
2.684762033,CN1C(=O)CC(Cc2ccccc2)C1=O
2.384432272,CCCC1(CCC)C(=O)NC(=O)N=C1SC
3.867800127,CC(C)[N+](C)(C)CC(O)CN(c1ccccc1)c1ccccc1
4.014564938,Cc1cc(C)c(NCC(O)C[N+](C)(C)Cc2ccccc2Cl)c(C)c1
2.991748687,CC(=O)N1CCC(=O)N(Cc2ccccc2)c2ccccc21
3.614026349,CC(=O)N1c2ccccc2N(Cc2ccccc2)C(=O)CC1C
2.568731944,CC(=O)N1c2ccccc2N(Cc2ccccc2)C(=O)CC1c1ccccc1
4.371589626,O=C(O)C=CC=CCc1ccccc1
4.57607488,O=C(O)C1CCC(N(CCCl)CCCl)CC1
2.825194352,CCN(CC)CCC1(C)OCC(CO)O1
2.625414567,CCN(CC)C(=N)SCSC(=N)N(CC)CC
2.39493474,NC(c1ccc(F)cc1)C(N)c1ccc(F)cc1
3.49104392,Cc1cccc(C)c1OCC(O)C[N+](C)(C)C(C)C
3.61491378,CC(C)[N+](C)(C)CC(O)COc1ccc2ccccc2c1
3.898256861,C=CC[N+](C)(C)CC(O)COc1ccc2ccccc2c1
3.680206256,C=CCc1ccccc1OCC(O)C[N+](C)(C)CC(=O)c1ccc(Br)cc1
3.505174937,C=CCc1ccccc1OCC(O)C[N+](C)(C)C(C)C
3.584265045,C=CCc1ccccc1OCC(O)C[N+](C)(C)Cc1ccccc1Cl
3.602688948,C=CCc1ccccc1OCC(O)C[N+](C)(C)CC=C
3.572070787,CCCCOCC(O)C[N+](C)(C)CC(=O)c1ccc(Br)cc1
3.622683703,C=CC[N+]1(CC(O)COc2cccc3ccccc23)CCOCC1
3.100878648,Nc1nc2cc3c(cc2s1)OCCOCCOc1cc2nc(N)sc2cc1OCCOCCO3
3.116071185,Cc1cc(=O)[nH]c2cc3c(cc12)OCCOCCOc1cc2[nH]c(=O)cc(C)c2cc1OCCOCCO3
3.116071185,Cc1cc(=O)[nH]c2cc3c(cc12)OCCOCCOc1cc2c(C)cc(=O)[nH]c2cc1OCCOCCO3
3.068658874,Cc1nc2cc3c(cc2[nH]1)OCCOCCOc1cc2[nH]c(C)nc2cc1OCCOCCO3
3.160128246,O=c1[nH]c2cc3c(cc2c(=O)c2ccccc12)OCCOCCOc1cc2c(=O)c4ccccc4c(=O)[nH]c2cc1OCCOCCO3
3.160128246,O=c1[nH]c2cc3c(cc2c(=O)c2ccccc12)OCCOCCOc1cc2[nH]c(=O)c4ccccc4c(=O)c2cc1OCCOCCO3
3.843231685,C[N+](C)(CC(=O)c1ccc(Br)cc1)CC(O)COCc1ccco1
3.100878648,Nc1nc2cc3c(cc2s1)OCCOCCOc1cc2sc(N)nc2cc1OCCOCCO3
2.840662314,COC(=O)C1(C(=O)NC(C)c2ccccc2)NN1C
2.855906638,CNCCN1N(C)C1(C(F)(F)F)C(F)(F)F
2.569640141,COC(=O)C1(C(=O)OC)N(C)N1CN(CN1N(C)C1(C(=O)OC)C(=O)OC)C(C)(C)C
3.786418241,CN1N(CN2CCOCCOCCN(CN3N(C)C3(C)C)CCOCCOCC2)C1(C)C
3.507375577,CC(C)C(NC(=O)C1CCCN1C(=O)C(N)CCCCNC(=O)N(CCCl)N=O)C(=O)NC(=O)C1CCCN1C(=O)N(CCCl)N=O
3.351030594,CC(C)C(NC(=O)C1CCCN1C(=O)C(N)CCCCNC(=O)OC(C)(C)C)C(=O)NC(=O)C1CCCN1C(=O)N(CCCl)N=O
3.287446848,CC(C)C(NC(=O)C1CCCN1C(=O)C(CCCCNC=O)NC(=O)N(CCCl)N=O)C(N)=O
3.381010332,CC(C)C(NC(=O)C1CCCN1C(=O)C(N)CCCCNC=O)C(=O)NC(=O)C1CCCN1C(=O)N(CCCl)N=O
3.765903794,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCCNC(C)(C)C
3.892646091,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCC1CCCN1
3.819042453,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCCN(C(C)C)C(C)C
3.680661792,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCC(O)CNC(C)(C)C
3.484602743,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCN(C(C)C)C(C)C
3.763514749,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCN1CCCCC1
3.309919837,CC(=O)C(=Cc1ccccc1)Oc1ccccc1OCCN1CCOCC1
3.587520739,CCN(CC)CCCOc1ccccc1OC(=Cc1ccccc1)C(C)=O
3.334799223,CC(=O)C(=Cc1ccccc1)Oc1cc(Cl)ccc1OCCN1CCCCC1
2.615440798,CC(C)(C)OC(=O)N1C(C(=O)O)CSC1c1ccccc1
3.910047808,CC(C)(C)OC(=O)N1C(C(=O)ON2C(=O)CCC2=O)CSC1c1ccccc1
2.489118594,CC(C)(C)OC(=O)N1C(C(N)=O)CSC1c1ccccc1
3.771446367,CC(C)(C)OC(=O)N1C(CO)CSC1c1ccccc1
2.619690075,NC(=O)C1CSC(c2ccccc2)N1
2.950950659,NNC(=O)C1CSC(c2ccccc2)N1
2.562958669,CCCCCCNC(=O)C1CSC(c2ccccc2)N1
2.710967344,COC(=O)CCCNC(=O)C1CSC(c2ccccc2)N1
3.257460173,COC(=O)C(CCCCNC(=O)C1CSC(c2ccccc2)N1)NC(=O)C1CSC(c2ccccc2)N1
2.951672583,O=C(NCCS)C1CSC(c2ccccc2)N1
2.893708777,CCN1N=C(C)Cn2c1nc1c2c(=O)[nH]c(=O)n1C
3.042699741,CC1=NN=C2Nc3c(c(=O)[nH]c(=O)n3C)N2C1C
3.106999723,CC1=NN(C)c2nc3c(c(=O)[nH]c(=O)n3C)n2C1C
2.729250494,CC1=NN(c2ccccc2)c2nc3c(c(=O)[nH]c(=O)n3C)n2C1C
2.694764568,CCC1=NN(c2ccccc2)c2nc3c(c(=O)[nH]c(=O)n3C)n2C1
2.357056502,Cn1c(=O)[nH]c(=O)c2c1nc1n2CC(c2ccccc2)=NN1c1ccc(C(=O)O)cc1
2.736488903,CCc1ccc(C2=NNc3nc4c(c(=O)[nH]c(=O)n4C)n3C2)cc1
3.205646546,CCN1N=C(c2ccccc2)CN2C1=NC1C2C(=O)N(CN2CCOCC2)C(=O)N1C
3.191135149,CC1=NN(CN2CCCCC2)c2nc3c(c(=O)n(CN4CCCCC4)c(=O)n3C)n2C1C
2.991821738,CC1=NN(CN2CCOCC2)c2nc3c(c(=O)n(CN4CCOCC4)c(=O)n3C)n2C1C
2.952276397,Cn1c(=O)n(CN2CCOCC2)c(=O)c2c1nc1n2CC(c2ccccc2)=NN1CN1CCOCC1
2.653762788,CC1C(c2ccccc2)=NN(CN2CCCCC2)c2nc3c(c(=O)n(CN4CCCCC4)c(=O)n3C)n21
3.466500436,C=C(Oc1ccc(OCC(O)CNC(C)(C)C)cc1)C(C)=O
2.461400972,CCC1(CC)C(=O)NC(=Nc2cccc(OC)c2)NC1=O
2.461400972,CCC1(CC)C(=O)NC(=Nc2ccccc2OC)NC1=O
2.526014031,CC(CCN(C)C(=N)N)C(N)C(=O)NC1C=CC(n2ccc(N)nc2=O)OC1C(=O)O
5.918752249,COC(=O)C1c2cc3c(c(O)c2C(OC2CC(O)C(OC4CC(O)C(OC5CC(C)(N=O)C(OC6CC(OC)C(OC(=O)C(C)=CC(=O)O)C(C)O6)C(C)O5)C(C)O4)C(C)O2)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)CC1CC(N(C)C)C(OC3CC(O)C(OC4CC(C)(N=O)C(OC5CC(O)C(O)C(C)O5)C(C)O4)C(C)O3)C2(C)O1
3.663512737,CN(CC(O)CO)C(=O)Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2C
2.310270299,OC(c1ccc(Cl)cc1)C1CCCCC1
4.379257392,C=C(O)C(=O)NCC1C2=C(CC3C4c5c(c(O)c(C)c(OC)c5OC(=O)CO)CC(C(C#N)N13)N4C)C(=O)C(C)=C(OC)C2=O
3.144934025,CCCSC(CN(C)C)c1ccccc1
3.053494859,CCN(CC)C(=O)CN(C(=O)CCl)c1ccccc1
2.340927717,CCOC(=O)C(C#N)=C1CCCN1CC#N
2.32129066,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1
4.806482864,CC[N+](CC)(Cc1ccccc1)CC(O)COc1cccc(OCC(O)C[N+](CC)(CC)Cc2ccccc2)c1
3.164173019,COc1cc(OC)c(C(=O)CCC(=O)O)cc1Cc1ccccc1
2.464458248,c1ccc(/N=C2\CSc3nc(-c4ccccc4)cn32)cc1
2.526825002,O=[N+]([O-])c1ccc(Nc2csc3nc(-c4ccccc4)cn23)cc1
2.542116787,CC(=O)Nc1ccc(/N=C2\CSc3nc(-c4ccccc4)cn32)cc1
2.569892178,O=S(=O)(O)c1ccc(/N=C2\CSc3nc(-c4ccccc4)cn32)cc1
2.52554752,O=C(O)c1ccc(/N=C2\CSc3nc(-c4ccccc4)cn32)cc1
2.526825002,O=[N+]([O-])c1cccc(Nc2csc3nc(-c4ccccc4)cn23)c1
2.674058699,C=CCN1CC(C)C(=O)C(CC)(CC)C1=O
2.655385198,C=CCN1C(=O)N(C)C(=O)C(CC=C)(CC=C)C1=O
2.775040358,C=CCN1C(=O)N(C)C(=O)C(CC)(CC)C1=O
2.650688396,C=CCN1C(=O)N(C)C(=O)C(CC)(c2ccccc2)C1=O
2.64154847,C=CCN1C(=O)N(C)C(=O)C(CC)(C(C)CCC)C1=O
2.814663041,Cn1c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc2n(C)c1=O
2.883570593,CCCn1c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc2n(CCC)c1=O
3.549452046,CC(C)Cn1c(=O)[nH]c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc21
3.566311369,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc21
3.613285654,CCCCn1c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc2n(CCCC)c1=O
3.566311369,CCCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc21
3.604668765,Cn1c(=O)c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc2n(Cc2ccccc2)c1=O
2.456252974,C=CCN1C(=O)CCC(CC)(c2ccccc2)C1=O
6.516162952,COc1cc(C(=O)OC(C(=O)NC(C(=O)N/C(=C\O)C(C)=O)=C2C(OC(C)=O)C(O)C3CN23)C2(C)CO2)c2cccc(C)c2c1
2.650283269,Cn1c(=O)cc(OCC(O)CNC(C)(C)C)c2ccccc21
2.298822452,CCOC(=O)c1ccc(NC(=O)C(C)N2CCCCC2)cc1
3.246640917,Oc1ccc(C2CCCCC2)cc1CN1CCCC1
2.039285927,CC1CC(C)CN(Cc2cc(C3CCCCC3)ccc2O)C1
3.184324425,CCN(CC)Cc1cc(C2CCCCC2)ccc1O
1.907069601,Oc1ccc(C2CCCCC2)cc1CN1CCOCC1
3.003369172,OCCN1CCN(Cc2cc(C3CCCCC3)ccc2O)CC1
2.159017963,CN1CCN(Cc2cc(C3CCCCC3)ccc2O)CC1
2.187129672,Oc1ccc(C2CCCCC2)cc1CN1CCN(c2cccc(C(F)(F)F)c2)CC1
2.623501679,Cc1cc(O)c(C2CCCCC2)cc1CN1CCCCC1
3.227621078,Oc1ccc(-c2ccccc2)cc1CN1CCCC1
2.602981226,CC1CC(C)CN(Cc2cc(-c3ccccc3)ccc2O)C1
3.121817094,OCCN1CCN(Cc2cc(-c3ccccc3)ccc2O)CC1
1.892727727,Oc1ccc(-c2ccccc2)cc1CN1CCN(c2ccc(F)cc2)CC1
2.979598953,COc1ccc(-c2ccc(O)c(CN3CCCC3)c2)cc1
1.873345866,COc1ccc(-c2ccc(O)c(CN3CCCCC3)c2)cc1
2.766685604,COc1ccc(-c2ccc(O)c(CN3CCN(CCO)CC3)c2)cc1
2.173997648,CC1CC(C)CN(Cc2cc(-c3ccc(O)c(CN4CC(C)CC(C)C4)c3)ccc2O)C1
2.575033038,C1CCN(CCCCN2CCCCC2)CC1
2.801152529,CN(C)c1ccc(CNc2ccc([N+](=O)[O-])cc2)cc1[N+](=O)[O-]
2.531747075,CN(C)c1ccc(CNc2cccc(Cl)c2Cl)cc1[N+](=O)[O-]
2.531747075,CN(C)c1ccc(CNc2c(Cl)cccc2Cl)cc1[N+](=O)[O-]
2.845365979,CN(C)c1ccc(CNc2ccc(Br)cc2)cc1[N+](=O)[O-]
2.455373311,Cc1ccc(NCc2ccc(N(C)C)c([N+](=O)[O-])c2)cc1
2.479065431,COc1ccc(NCc2ccc(N(C)C)c([N+](=O)[O-])c2)cc1
4.966832775,CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2cccn2Cc2ccccc2)C(O)(C(C)C)C41C
4.427838141,COC12CC3(C)C4(O)CCC(C)C(O)C4(O1)C1(O)C3(OC)C(OC(=O)c3cccn3C)C(O)(C(C)C)C21C
4.990801323,CC1=CCC2(O)C3(C)CC4(O)OC2(C1=O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)C)C41C
4.439064928,COC1C(C)CCC2(O)C3(C)CC4(OC)OC12C1(O)C3(OC)C(OC(=O)c2cccn2C)C(O)(C(C)C)C41C
5.752946001,CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)CO)C41C
3.00265194,O=C1Nc2ccc3c(c2C1=O)CCCC3
3.00265194,O=C1Nc2cc3c(cc2C1=O)CCCC3
2.531747075,CN(C)c1ccc(CNc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-]
5.529375594,CC(C)C1(O)C(OC(=O)c2ccc[nH]2)C2(O)C3(C)CC4(O)OC5(C(O)C6(CCC35O)CO6)C2(O)C41C
3.470092333,O=C1CSC(c2ccc(Cl)cc2)N1n1c(-c2ccccc2)nc2ccccc2c1=O
2.618543851,O=C1CSC(c2cccc(O)c2)N1n1c(-c2ccccc2)nc2ccccc2c1=O
2.785396739,O=C1CSC(c2ccc(O)cc2)N1n1c(-c2ccccc2)nc2ccccc2c1=O
2.632964179,COc1ccc(C2SCC(=O)N2n2c(-c3ccccc3)nc3ccccc3c2=O)cc1
2.648847708,COc1cc(C2SCC(=O)N2n2c(-c3ccccc3)nc3ccccc3c2=O)ccc1O
2.647844407,O=C1CSC(c2cccc([N+](=O)[O-])c2)N1n1c(-c2ccccc2)nc2ccccc2c1=O
3.112231605,CCCCCCCCCn1c(N2CCCCC2)nc2c1c(=O)[nH]c(=O)n2C
3.275874305,CCCCCCCCCn1c(N2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C
4.000356263,CN(CC#CCN1CCCC1=O)CCBr
3.468662966,CCCCCCCOc1ccc(C(C)N)cc1
3.228304313,OCc1ccc(-c2nc3ccc(Cl)cc3[nH]2)o1
2.960722638,O=Cc1ccc(-c2nc3ccc(Cl)cc3[nH]2)o1
3.030068165,O=Cc1ccc(-c2nc3ccc([N+](=O)[O-])cc3[nH]2)o1
3.13360866,O=Cc1ccc(-c2nc3ccc(C(F)(F)F)cc3[nH]2)o1
3.079831954,NC(=S)N/N=C/c1ccc(-c2nc3ccc(C(F)(F)F)cc3[nH]2)o1
2.559175007,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)N/N=C/c2ccccc2)cc1
2.744790243,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)N/N=C/c2ccccc2O)cc1
2.577937355,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)N/N=C/c2ccc(O)cc2)cc1
2.6100061,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cc1
2.607945874,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=Cc2ccc(N(C)C)cc2)cc1
2.611100621,COc1cc(C=NNC(=O)COc2ccc(C=C3C(=O)NN=C3C)cc2)ccc1O
2.625766062,COc1ccc(C=NNC(=O)COc2ccc(C=C3C(=O)NN=C3C)cc2)cc1OC
2.836576903,COc1cc(C=NNC(=O)COc2ccc(C=C3C(=O)NN=C3C)cc2)c([N+](=O)[O-])cc1OC
3.075980993,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=C(C)c2ccccc2)cc1
2.5937456,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=C(C)c2ccccc2O)cc1
2.5937456,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=C(C)c2ccc(O)cc2)cc1
2.758410529,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=C(C)c2ccc(C)cc2)cc1
2.60899858,COc1ccc(/C(C)=N/NC(=O)COc2ccc(C=C3C(=O)NN=C3C)cc2)cc1
2.759508105,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=C(C)c2ccc(N)cc2)cc1
2.613694919,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=C(C)c2ccc(Cl)cc2)cc1
2.866091204,CC1=NNC(=O)C1=Cc1ccc(OCC(=O)NN=C(C)c2ccc(Br)c([N+](=O)[O-])c2)cc1
3.427899331,CCCCCCCCCCN1CC(C)NCC1C
3.010851899,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
2.479128838,CCCC(C)C1(CC)C(=O)NC(=Nc2ccccc2)NC1=O
2.498885097,CCCC(C)C1(CC)C(=O)NC(=Nc2cccc(C)c2)NC1=O
3.359612233,O=C1C(=Cc2ccc(F)cc2)SC(=S)N1CN1CCCCC1
2.696320459,O=C1C(=Cc2cccc(F)c2)SC(=S)N1CN1CCOCC1
3.027242486,O=C1C(=Cc2cccc(F)c2)SC(=S)N1CN1CCCCC1
2.950002693,O=C1C(=Cc2cccc(F)c2)SC(=S)N1CN1CCN(c2ccccc2)CC1
3.112827063,O=C1C(=Cc2ccc(F)cc2)SC(=S)N1CN1CCOCC1
2.947203793,O=C1C(=Cc2ccc(F)cc2)SC(=S)N1CN1CCN(c2ccccc2)CC1
3.027242486,O=C1C(=Cc2ccccc2F)SC(=S)N1CN1CCCCC1
3.116833591,O=C1C(=Cc2ccccc2F)SC(=S)N1CN1CCN(c2ccccc2)CC1
2.757124452,CNC(=O)Nc1ccc(N2CCN(CCC(N)=O)C(C(c3ccccc3)c3ccccc3)C2)cc1
3.638378946,CN(C)c1ccc(NC(=O)CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1
2.632466412,CC(CC(N)=O)N1CCN(c2cc(N)cc(C(c3ccccc3)c3ccccc3)c2)CC1
3.481665422,CN(C)c1cccc(NC(=O)CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)c1
3.514760605,CNc1cc(C(c2ccccc2)c2ccccc2)cc(N2CCN(CCC(N)=O)CC2)c1
2.355921682,CC1SCC(C(=O)O)N1C(=O)CN
2.189967298,CCOC(=O)C1CSC(C)N1C(=O)CN
2.866842408,CCOC(=O)C1CSC(c2ccccc2)N1C(=O)CN
2.798189524,CC1=Nc2ccc3c4c([nH]c3c2N=C(C)C1)CCC4
2.821775467,CC1=Nc2ccc3c4c([nH]c3c2N=C(C)C1)CCCC4
2.845679295,CC1=Nc2ccc3c4c([nH]c3c2N=C(C)C1)CCN(C)C4
2.30778262,NC(c1ccc(O)cc1)P(=O)(O)O
3.303797691,COc1c(C)cccc1CC(C)N(C)C
2.734976772,CN(C)CCOc1ccccc1OCC(O)CO
2.56197659,CN(C)CCOc1ccc(OCC(O)CO)cc1
3.28321116,CCCCCOc1ccc(C(C)N)cc1
2.60773408,CN(C)CCOc1cccc(OCC(O)CO)c1
3.024076509,CC1(C)CC(=O)NC(CC2=NNC(c3ccccc3)C2)C1
2.558095086,CC1(C)CC(=O)NC(CC2=NN(c3ccccc3)C(c3ccccc3)C2)C1
2.597622797,CC1(C)CC(=O)NC(CC2=NN(c3ccccc3)C(c3ccc(Cl)cc3)C2)C1
2.580101201,ClCc1nc2ccccc2nc(-c2ccccc2)c2cc(Cl)ccc2[nH]1
2.605181098,CC(=O)NCc1nc2ccccc2nc(-c2ccccc2)c2cc(Cl)ccc2[nH]1
2.834264745,O=C(NCc1nc2ccccc2nc(-c2ccccc2)c2cc(Cl)ccc2[nH]1)c1ccccc1
2.744319588,COc1cc(C(=O)NCc2nc3ccccc3nc(-c3ccccc3)c3cc(Cl)ccc3[nH]2)cc(OC)c1OC
2.6344158,Clc1ccc2[nH]c(CN3CCOCC3)nc3ccccc3nc(-c3ccccc3)c2c1
2.652201845,OCCN(CCO)Cc1nc2ccccc2nc(-c2ccccc2)c2cc(Cl)ccc2[nH]1
2.704196004,Clc1ccc2[nH]c(CN3CCN(c4ccccc4)CC3)nc3ccccc3nc(-c3ccccc3)c2c1
2.647365363,CN1CCN(Cc2nc3ccccc3nc(-c3ccccc3)c3cc(Cl)ccc3[nH]2)CC1
2.589840177,CN(C)Cc1nc2ccccc2nc(-c2ccccc2)c2cc(Cl)ccc2[nH]1
3.334112817,CCCCCCCCC=CCCCCCCCCNC(=O)Cc1ccc(O)c(OC)c1
2.997491555,CC(C)(C)CC(C)(C)NC(=O)CCN1CCCCC1
3.199049102,C[n+]1ccccc1/C(=N/O)SCc1ccccc1
3.171029488,Nc1nc2ncn(OC3CCCO3)c2c(=O)[nH]1
3.28345671,O=c1[nH]c(NC2CCCO2)nc2ncn(OC3CCCO3)c12
3.195979174,O=c1[nH]c(NC2CCCCO2)nc2ncn(O)c12
3.321396458,O=c1[nH]c(NC2CCCCO2)nc2ncn(OC3CCCCO3)c12
2.565148608,COc1ccccc1-n1cc(-c2ccccc2)n2c(=O)c3ccccc3nc12
2.603652016,Cc1ccc(-c2cn(-c3ccc4ccccc4c3)c3nc4ccccc4c(=O)n23)cc1
2.63081013,O=c1c2ccccc2nc2n(-c3ccc([N+](=O)[O-])cc3)cc(-c3ccc([N+](=O)[O-])cc3)n12
2.588636921,O=c1c2ccccc2nc2n(-c3cccc(O)c3)cc(-c3ccc(Cl)cc3)n12
2.663959918,O=c1c2ccccc2nc2n(-c3ccc([N+](=O)[O-])cc3)cc(-c3ccc(Br)cc3)n12
2.649630779,COc1ccc(-n2cc(-c3ccc(Br)cc3)n3c(=O)c4ccccc4nc23)cc1
2.634772409,Nc1ccccc1-n1cc(-c2ccc(Br)cc2)n2c(=O)c3ccccc3nc12
2.635762129,O=c1c2ccccc2nc2n(-c3ccccc3O)cc(-c3ccc(Br)cc3)n12
