rat_oral_LD50_(?log(mol/kg)),canonical_smiles
1.825299511,Cc1c(C)c2c(c(C)c1OP(=O)(O)OC1C(=O)OC(C(O)CO)C1=O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
2.344390719,Cn1cc(C(=O)C2CCc3nc[nH]c3C2)c2ccccc21
2.346736236,COc1cc(O)c2c(=O)oc(CO)cc2c1
2.061112111,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2COC3C(O)COC23)C1c1cccc([N+](=O)[O-])c1
2.013269196,CCOCc1nc(=O)c2nccnc2[nH]1
3.235628404,Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1
2.135520639,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
3.807250621,O=C(Nc1nc(C(F)(F)F)c(Cl)s1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
2.959809451,CN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nc(C(F)(F)F)c(Cl)s1
1.989523637,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1
2.039897721,CNC(=O)/C(=N/Nc1ccccc1)C(C)=O
2.066830755,CNC(=O)/C(=N/Nc1cccc(C)c1)C(C)=O
2.066830755,CNC(=O)/C(=N/Nc1ccc(C)cc1)C(C)=O
2.095640018,CNC(=O)/C(=N/Nc1ccc(OC)cc1)C(C)=O
2.103271641,CNC(=O)/C(=N/Nc1ccccc1Cl)C(C)=O
2.103271641,CNC(=O)/C(=N/Nc1cccc(Cl)c1)C(C)=O
2.103271641,CNC(=O)/C(=N/Nc1ccc(Cl)cc1)C(C)=O
2.158564513,CNC(=O)/C(=N/Nc1cccc(Cl)c1Cl)C(C)=O
2.158564513,CNC(=O)/C(=N/Nc1ccc(Cl)c(Cl)c1)C(C)=O
2.174184871,CNC(=O)/C(=N/Nc1ccc(Cl)cc1[N+](=O)[O-])C(C)=O
2.120970209,CNC(=O)/C(=N/Nc1ccccc1[N+](=O)[O-])C(C)=O
2.120970209,CNC(=O)/C(=N/Nc1ccc([N+](=O)[O-])cc1)C(C)=O
2.167711566,CNC(=O)/C(=N/Nc1ccc(OC)cc1[N+](=O)[O-])C(C)=O
2.167711566,CNC(=O)/C(=N/Nc1ccc([N+](=O)[O-])cc1OC)C(C)=O
2.167711566,CNC(=O)/C(=N/Nc1cc([N+](=O)[O-])ccc1OC)C(C)=O
2.800161007,Cc1ccc(Oc2cc(SCC(=O)NN)ncn2)cc1
3.098991211,NNC(=O)CSc1cc(Oc2ccccc2)ncn1
2.866746503,NNC(=O)CSc1cc(Oc2ccc(F)cc2)ncn1
2.589343511,NNC(=O)CSc1cc(Oc2ccc(Cl)cc2)ncn1
2.564814617,CC(C)=NNC(=O)CSc1cc(Oc2ccc(C)cc2)ncn1
2.468808794,CC(C)=NNC(=O)CSc1cc(Oc2ccccc2)ncn1
2.944451502,CC(C)=NNC(=O)CSc1cc(Oc2ccc(F)cc2)ncn1
2.891885448,CC(C)=NNC(=O)CSc1cc(Oc2ccc(Cl)cc2)ncn1
3.097732656,C[N+]1(CCNP(=S)(NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4
2.037824751,O=C(CCn1cnc2c(=O)nc[nH]c21)Nc1ccc(C(=O)O)cc1
2.794887421,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1
1.70251842,FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F
4.596673797,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(OC(=O)CCN(C)C)C1C(C)(C)CCC(O)C12C
2.71030432,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC
4.522199941,CCOP(=O)(OCC)ON=C(C1CC1)C1CC1
4.067523398,CON=CC1=CCCNC1
2.710999731,CON=CC1=CCCN(C)C1
3.312304325,C#CCON=CC1=CCCNC1
2.949962995,C#CCON=CC1=CCCN(C)C1
2.287177823,COc1c(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)cc(C)nc1C
1.960556391,CNCc1ccc(CSCCN=C(NCC(O)c2ccc(O)cc2)NS(C)(=O)=O)o1
2.841204487,CC1CN(S(=O)(=O)c2cccc3cnccc23)CCN1
2.256932916,COC(=O)NC(=S)Nc1ccc(OCc2ccccc2)cc1[N+](=O)[O-]
3.043247,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1
2.408728272,COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC
3.227088051,CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3
2.800964391,CC(=O)Nc1ccc(C2=NN(C(C)=O)C(C)Cc3cc4c(cc32)OCO4)cc1
3.816997533,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
3.09205751,O=C1c2ccccc2S(=O)(=O)N1CCCCNCC1CCc2ccccc2O1
2.484777301,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.025815657,CCOC(=O)N1CCC=C(C=NOC)C1
2.469436132,CON=CC1=CCCN(C(=O)Oc2ccc(Cl)cc2)C1
2.480544445,CON=CC1=CCCN(C(=O)Oc2ccc(C(C)C)cc2)C1
2.792045517,CON=CC1=CCCN(OC(=O)Nc2ccc(Cl)cc2)C1
3.892609326,CON=CC1=CCCN(O)C1
2.878218526,CCCCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+]1(C)CCCCC1
1.835929729,Cc1ccn(C(=O)NCCCCCCNC(=O)n2ccc(C)n2)n1
1.820621182,Cc1ccn(C(=O)NCCCCNC(=O)n2ccc(C)n2)n1
2.240906022,COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cc([N+](=O)[O-])ccc1F
2.089059002,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
3.286778216,COc1c(C)c(O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(=O)Oc2c(C)c(C)c(C(=O)O)c(OC)c2C)c(O)c1C
3.025196515,CC(C(=O)OCCCCO[N+](=O)[O-])c1ccc(-c2ccccc2)c(F)c1
2.092997935,CC1Cc2cc(C(=O)CCc3ccccc3)ccc2O1
1.914618864,CSCCC(OC(C)=O)C(=O)O
2.036652457,CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1
2.300483803,CN(CCCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1
2.076709303,Cc1c(F)c(N2CCNC(C)C2)cc2c1C(=O)C(C(=O)O)CN2C1CC1
2.253490508,CC1(C)CCC(NC(=O)C(N)CCC(=O)O)CC1
1.713354301,CC1(C)COC(c2ccccc2O)=N1
3.137215866,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2cc[nH]n12
3.151774227,CCCCc1[nH]c2ccnn2c(=O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.163907426,CCCc1nc2ccnn2c(CCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.109977676,CCCc1[nH]c2ccnn2c(=O)c1Cc1ccc(-c2ccccc2C(N)=O)cc1
3.11108208,CCCc1[nH]c2ccnn2c(=O)c1Cc1ccc(-c2ccccc2C(=O)O)cc1
3.138257424,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.154854909,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=S)nc2nc[nH]n12
3.105431834,Cc1nc2ncnn2c(C)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.166835503,CCCc1[nH]c2nc(CC)nn2c(=O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.192735601,CCCc1nc2ncnn2c(N(CC)CC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.163828014,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c([N-][N+]#N)nc2ncnn12
3.154784974,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2[nH][nH]c(=O)n12
3.152781488,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(C)[nH]n12
3.166835503,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(CC)[nH]n12
3.152781488,CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.153786418,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(N)[nH]n12
3.192735601,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(N(CC)CC)nc2ncnn12
3.137220088,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(N)nc2ncnn12
3.18426639,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(SC)[nH]n12
3.144559679,CCCc1c(Cc2ccc(-c3sccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.139296489,CCCc1c(Cc2ccc(-c3ncccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.158877911,CCCc1c(Cc2ccc(-c3sccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(C)[nH]n12
3.166835503,CCCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(C)[nH]n12
3.168775335,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(CO)[nH]n12
3.140328883,COCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.190859069,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(N2CCCC2)nc2ncnn12
3.107665514,Cc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.123230777,CCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.207347076,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(N(CC)CC)[nH]n12
3.24273435,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(NCCN2CCOCC2)nc2ncnn12
3.164886967,CCCc1nc2ncnn2c(CCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.121075931,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)cnc2ncnn12
3.213541662,O=c1nc2nc[nH]n2c(COCc2ccccc2)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.203750675,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(N2CCCCC2)nc2ncnn12
3.195472525,CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(OCCOC)nc2ncnn12
3.111086564,CCCc1c(Cc2ccc(-c3ccccc3C(N)=O)cc2)c(=O)nc2[nH]ncn12
3.112188156,CCCc1c(Cc2ccc(-c3ccccc3C(=O)O)cc2)c(=O)nc2nc[nH]n12
3.125374983,O=c1nc2nc[nH]n2c(CO)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
3.205307239,CCCc1c(Cc2ccc(-c3oc(Br)cc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12
3.263171334,CC(=O)CC(c1ccc(Cl)cc1)c1c(O)c2ccccc2oc1=O
2.219165222,CC(=O)Oc1ccccc1C(=O)Oc1cccc(CO[N+](=O)[O-])c1
2.231637277,Ic1ccc(Nc2nnc(CCN3c4ccccc4Sc4ccccc43)s2)cc1
2.125501944,O=C(Nc1nnc(CCN2c3ccccc3Sc3ccccc32)s1)c1ccccc1
3.865792471,CCOP(=O)(OCC)SCC
2.660079081,CCOC(=O)C(Br)C#N
2.252353226,C=CC(=O)NC
1.431747336,CC(=O)NC(CCC(=O)O)C(=O)O
2.447458593,C[Si](Cl)(Cl)CCCC#N
2.691360576,CCCCNC(=N)N=C(N)N
1.645391775,CC(=O)OCC=C(C)C
1.456630608,CCC1OC1(C)C
1.785719542,CC(O)C1CCCCC1
1.802594504,N#Cc1c(Cl)cccc1Cl
1.020397196,NCC1CCC(C(=O)O)CC1
2.899718661,CC(C)(N)Cc1ccccc1
3.222673914,CNC(C)Cc1ccc(Cl)cc1
2.601257476,O=C1C=CC(=O)N1c1ccccc1Cl
1.870912386,O=Cc1ccccc1-c1ccccc1C=O
3.017199409,CCCC(Cc1ccccc1)N1CCCC1
2.025315505,c1ccc(CNc2ncnc3nc[nH]c23)cc1
2.503707496,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1
3.495740546,COP(=S)(OC)OC(=CCl)c1ccc(Cl)cc1Cl
1.215313197,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
2.130486608,CCN(CC)CCc1nc(-c2ccccc2)no1
1.702900767,CNc1ccc(N)c2c1C(=O)c1ccccc1C2=O
2.571283517,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I
1.865719982,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1
2.268152175,O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1
2.437486821,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1
4.574772988,CCOP(=S)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl
2.317394675,CCOc1ccc(N(C)C(=O)C(C(C)O)N(C)C)cc1
2.992648174,CNCCCC1c2ccccc2C=Cc2ccccc21
3.278882642,CN(C)CCC=C1c2ccccc2COc2ccccc21
3.193934214,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
1.745560367,COc1ccccc1NN=C1C(=O)C=Cc2ccccc21
2.78504341,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1
1.917074677,CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O
2.531962758,CCCCC1C(=O)N(c2cccc(O)c2)N(c2cccc(O)c2)C1=O
3.914828811,c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
2.008889841,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1
1.617614632,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
2.710230869,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1.454466907,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O
3.985208171,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O
2.227419072,CC(=O)C12C3C4C5C1[Fe]45321678C2C1C6C7(C(C)=O)C28
2.074999186,CCCCCc1ccc(C)cc1O
1.295888579,NC(=O)NC1NC(=O)NC1=O
4.012624242,C=C1C(C)(C)C2(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)C2(Cl)Cl
2.218611665,CN(C)C(=O)NC1CC2CC1CC2Cl
2.858908775,CCCCCCC(C)OC(=O)CCCOc1ccc(Cl)cc1Cl
1.398638661,CC1(C)CCCO1
2.020818858,O=CC1CC=CCC1
1.842394623,CCCCCCC#COC(=O)OCC
3.272137675,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
1.630824604,Cc1cccc(C(=O)c2ccccc2)c1C
1.527283066,CCCCC(CC)COP(=O)(OCCCO)OCC(CC)CCCC
2.137660791,O=C1c2ccccc2-c2ccc3c4c(ccc1c24)-c1c(Br)ccc(Br)c1C3=O
2.934731948,COC1CC=C2CCN3CCC4=C(CC(=O)OC4)C23C1
2.173937618,O=S(=O)(O)c1cccc2c1C1Nc3c4ccccc4c4n3[Cu]n3c(c5cccc(S(=O)(=O)O)c5c3NC3NC(N4)c4ccccc43)NC2N1
0.539247827,CCCCC(CC)COC(=O)C1=C(C(=O)OCC(CC)CCCC)CCCC1
3.002126775,OCCC(O)Cl
1.391126319,CCOCCC(=O)O
0.817095052,CC(=O)OCC(C)O
2.357486427,C=CCOC(C)CO
1.635788198,CCN(CC)NNCCCO
1.425750486,ClC=Cc1ccccc1
1.502819273,ClC(Cl)Cc1ccccc1
1.766318238,CC(NCCO)c1ccccc1
1.33769612,CCCCC(C)C(C)C(C)C(C)=O
1.923625166,CCCCC(CC)Cc1ccccc1O
2.260484974,CC(C)c1ccnc2ccccc12
1.615590269,CCC(=O)C=CC1C(C)=CCCC1(C)C
1.615590269,CCC(=O)C=CC1=C(C)CCCC1(C)C
2.637841065,CCC(C)(OO)OOC(C)(CC)OO
1.753970968,CCC1CCC(CCC(=O)O)C1
1.013318838,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O
1.142738554,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O
1.87373352,ClCc1c(Cl)cc(Cl)cc1Cl
2.266744736,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O
1.966661167,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O
2.262978568,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC
2.582657671,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1
3.976738087,CN1C(=O)C2(Cc3cn(C45CC67SSC(CO)(C(=O)N6C4Nc4ccccc45)N(C)C7=O)c4ccccc34)SSC1(CO)C(=O)N2C
2.349295192,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
1.859523111,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
2.161149602,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
1.719982241,CC(=O)OCC1=CCC23CC1C(C)(C)C2CCC3C
2.544388425,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
2.675327845,CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1
3.598702192,c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1
3.965626775,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
1.528165673,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
2.599429117,N=C(N=C(N)N)NCc1ccccc1
2.248077369,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O
3.313119702,COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
1.778736919,CC(=O)CCCCCCCC(=O)O
2.158140429,Cc1ccc(S(=O)(=O)C=CC#N)cc1
2.628744546,N#CC(Cl)CS(=O)(=O)c1ccccc1
4.826491094,NN1C(=O)CSC1=S
2.849362532,O=C(Cc1c[nH]c2ccccc12)NN1C(=O)CSC1=S
2.23825322,Cc1cc(O)c(C(C)(C)C)cc1C
2.338736177,CC(C)OP(C)(=O)OC(C)C
1.883911821,CCC(=O)c1c(O)cc(O)cc1O
2.76930346,Brc1cnc[nH]1
2.65489047,Brc1nc[nH]c1Br
2.83512843,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C
2.580739706,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C
2.621461206,CCCC[P+](CCCC)(CCCC)CCCC
2.930242452,COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O
1.672181194,CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1
2.118962447,O=c1nc2nc[nH]c2c[nH]1
3.636211691,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
2.374401525,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
2.275638561,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1
4.261902531,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
2.396739699,CC(=O)CNC(=O)Oc1cccc(C(C)(C)C)c1
1.805672435,CC(=O)CNC(=O)Oc1cc(C)c(C)cc1Cl
1.450770872,CCCCOC(=O)C1(O)c2ccccc2-c2ccccc21
2.245213346,CCCCSc1nc2ccccc2s1
5.547809841,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
2.476022549,CCN(CC)C(=O)CCl
2.709345353,CC(C)CCN(C)C
2.977482099,CCCC1(c2cccc(O)c2)CCN(C)C1
2.612877061,NC(=O)Nc1ccc(Cl)c(Cl)c1
2.611267062,NC1Cc2ccccc2C1
4.260013513,O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-]
4.510003132,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1
5.280047288,FC(F)(F)c1nc2cc(Cl)c(Cl)c(Cl)c2[nH]1
6.121266316,FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1
5.000017313,FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1
4.060040736,FC(F)(F)c1nc2cccc(Cl)c2[nH]1
4.266709714,O=C(CF)NNc1ccccc1
1.651944455,CC(C)=CCCC(C)=CCOC(=O)C(C)C
1.644225165,C[Si](C)(C)CC(=O)O
3.302084593,COP(=O)(OC1CCCCC1)Sc1ccc(Cl)cc1
1.537234607,CCCCCCOC(=O)C(C)C
2.58314661,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)c2ccc(O)cc2S(=O)(=O)O)cc1
2.773407419,O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(F)cc1
4.888815678,Fc1c(F)c(F)c2[nH]c(C(F)(F)F)nc2c1F
3.101624347,COC(=O)CS
1.772291695,CCCCC(C)(C)CO
3.415471387,C[Si]1(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O1
1.977311973,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12
2.981532664,Nc1ncnc2n[nH]cc12
3.427752908,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1
3.365763514,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
1.749688123,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1
1.602725085,C#CCCCC#C
1.709578042,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
3.592261645,CCOP(=O)(OCC)SC
2.218104673,O=C(OCCN1CCCCC1)C(c1ccccc1)N1CCCCC1
3.184877922,CCOP(=O)(SCC)SCC
2.006981359,CN(C)C=CC#N
2.655409552,NCCCC1(CCCN)c2ccccc2-c2ccccc21
1.817560081,Cc1ccc(O)c(C(C)(C)C)c1
2.749473236,CSc1c(C)cc(OC(=O)NCC(C)=O)cc1C
2.58802507,C[N+]1(C)CCOCC1
2.739840284,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1.658540818,O=C(O)C(S)C(S)C(=O)O
2.108063081,C=CC1OCC(C)O1
1.911065234,CCCCNC(=S)N(CCCC)CCCC
2.388186488,CCCCCCCCCCCCNC(N)=S
2.510941592,[O-][n+]1cc[n+]([O-])c2ccccc21
1.994452543,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl
2.790986052,CNC(=O)Oc1ccc(C)c(C)c1
4.484715424,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])c(C)c1
3.367024104,CCOP(=S)(CCl)Oc1ccc([N+](=O)[O-])cc1
3.755468308,CCOC(=O)CSP(=O)(OCC)OCC
2.797337855,CC(CCl)[N+](=O)[O-]
2.251275476,C(CCOCC1CO1)COCC1CO1
1.894459531,CCCCOCC1CO1
2.347114494,C=CC(=O)OCCN(CC)CC
1.823204178,ClN(Cl)c1nc(N(Cl)Cl)nc(N(Cl)Cl)n1
2.073974536,Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5c(S(=O)(=O)O)cc6cc(S(=O)(=O)O)cc(N)c6c5O)cc4)cc3)c(O)c2c1
1.766101888,Nc1ccc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)c(C(=O)O)c5)cc4)cc3)c(O)c2c1
1.41585387,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1
1.684923643,CC(C)CCCCCCO
2.206643985,CCCC(CCC)C(N)=O
2.669851078,C=C(Cl)C(Cl)CCl
2.852357439,ClCC=C(Cl)CCl
2.365201992,CCN(CC)C(=O)Cc1ccccc1
2.136086097,N#CCCCCCN
1.532234443,CCCCCCCC1CCCO1
1.441707701,C=CC(C)CCC=C(C)C
3.30974192,NS(=O)(=O)C1CCCCC1
1.821204362,CCCCOc1ccc(CC(=O)NO)cc1
3.048795752,COc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl
2.328388871,Cc1ccc2nc3sc(=O)sc3nc2c1
2.49788916,C=CC(=O)OCCN(C)C
1.826246521,O=C(O)CN(CP(=O)(O)O)CP(=O)(O)O
4.267392341,CC[Hg]OP(=O)(O)O[Hg]CC
2.301673297,C=CC(CCCCC)OC(C)=O
3.519041353,CN(C)C(=S)S[As](C)SC(=S)N(C)C
1.500349014,CCCCCCOC(=O)CC
1.624803002,Cc1ccc2ccc(=O)oc2c1
2.301729774,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
2.55062722,CC(c1ccccc1)N(C)C
1.073582421,O=C(OCCCOC(=O)c1ccccc1)c1ccccc1
1.901986564,CCO[Si](C)(CNc1ccccc1)OCC
1.645935436,CC(O)c1cccc(N)c1
2.607395445,CCOP(=S)(CC)OCC
1.378106596,CCCCC(CC)COCC1CO1
