mouse_oral_LD50_(?log(mol/kg)),canonical_smiles
2.35661281,CC1(c2cccc3ccccc23)CNCCO1
2.382618511,CN1CCOC(C)(c2cccc3ccccc23)C1
2.427115925,CN1CCOC(C)(c2ccc(-c3ccccc3)cc2)C1
2.474542591,CC(C)N1CCOC(C)(c2ccc(Br)cc2)C1
2.539412359,CC1(c2ccc(Br)cc2)CN(Cc2ccccc2)CCO1
2.431637123,CN1CCOC(C)(c2ccc(Br)cc2)C1
2.470448714,CC(C)N1CCOC(C)(c2ccc(-c3ccccc3)cc2)C1
2.403712338,CC1(c2ccc(-c3ccccc3)cc2)CNCCO1
2.545967336,CC(C)N1CCOC(C)(c2ccc(C3CCCCC3)c3ccccc23)C1
2.436830279,CN1CCOC(C)(c2ccc(C3CCCCC3)cc2)C1
2.413958252,CC1(c2ccc(C3CCCCC3)cc2)CNCCO1
2.368017111,CC(C)Cc1ccc(C2(C)CNCCO2)cc1
2.509847434,CN1CCOC(C)(c2ccc(C3CCCCC3)c3ccccc23)C1
2.393368096,CC(C)Cc1ccc(C2(C)CN(C)CCO2)cc1
2.45539614,CN1CCOC(C)(c2ccc(-c3ccccc3)c(F)c2)C1
2.069212868,C[N+]1(C)CCN(C(=O)c2ccccc2)CC1
2.366815046,COCc1ccc(-c2ccccc2Cl)cc1
2.39223428,CCOCc1ccc(-c2ccccc2Cl)cc1
2.439002505,CCCCOCc1ccc(-c2ccccc2Cl)cc1
2.510248677,O=C(OCc1ccc(-c2ccccc2Cl)cc1)c1cccnc1
2.416174347,CC(=O)OCc1ccc(-c2ccccc2Cl)cc1
2.467372768,Fc1ccccc1-c1ccc(COCc2cccnc2)cc1
2.491075806,Clc1cccc(-c2ccc(COCc3cccnc3)cc2)c1
2.39223428,CCOCc1ccc(-c2cccc(Cl)c2)cc1
2.464173474,CCOCc1ccc(-c2cccc(Br)c2)cc1
3.450290495,CCCCCOc1c(Br)cc(Br)cc1COCCN(CC)CC
2.534042162,CCCCCCCCCCCCCC[N+]1(C)CCNCC1
2.473862378,CCCCCCCCCCC[N+]1(C)CCN(C(=O)OCC)CC1
2.272217014,CCCCCCCCCCCC[N+]1(C)CCN(C(=O)OC)CC1
2.324152079,Nc1ccc(OCCCCCOc2ccc(N)c(N)c2)cc1N
2.583757279,CC1CCCCN1CC(=O)NC(C)(C)CC(C)(C)C
2.512851537,Nc1ccc(OCCOc2ccc(N)cc2)cc1
2.434343791,CCCCCCCC[N+]1(C)CCN(C(=O)OCC)CC1
1.99901524,CCCCC#CC[N+]1(C)CCN(C(=O)OCC)CC1
1.785772447,CC(=O)Nc1ccc(S(=O)(=O)C2=CC(=O)C=CC2=O)cc1
2.445262256,CC(C(=O)NC(C)(C)CC(C)(C)C)N1CCOCC1
2.005515052,CCCCCCC[N+]1(C)CCN(C(=O)OCC)CC1
2.976413261,CCCCNCC(O)COc1ccc(-c2c(-c3ccccc3)c(=O)oc3cc(OC)ccc23)cc1
2.275873155,O=C(CN1CCCC1=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1
2.368897444,O=C1CC(c2ccccc2)CCN1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
2.767713224,O=C1NC(c2ccccc2)C(=O)N1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
2.67076243,O=C(CN1C(=O)NC(c2ccccc2)C1=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1
3.33391572,O=C1CCCN1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
2.878550518,O=C1CCC(c2ccccc2)N1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
2.671778026,O=c1scc(-c2ccccc2)n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
2.399778966,CC(C(=O)O)c1ccc2c(c1)Oc1cc(F)ccc1C(=O)N2
2.422874243,CC(C(=O)O)c1ccc2c(c1)NC(=O)c1cc(Cl)ccc1O2
2.312124442,CC(C(=O)O)c1ccc2c(c1)NC(=O)c1cc([N+](=O)[O-])ccc1O2
2.270530359,CC(C(=O)O)c1ccc2c(c1)NC(=O)c1cc(N)ccc1O2
2.156113579,O=C1Nc2ccccc2Oc2cc(F)ccc21
2.192455939,O=C(Nc1ccccc1O)c1ccc(F)cc1F
2.345115087,CC(C(=O)O)c1ccc(NC(=O)c2ccc(Cl)cc2Cl)c(O)c1
2.039297763,COc1ccccc1C(=O)NCCCCCOc1ccc(N)cc1
2.340327759,COc1cccc(C(=O)NCCCCCOc2ccc(N)cc2)c1
1.987390648,C#CC[N+]1(CC#CCCCC)CCN(C(=O)OCC)CC1
1.679182067,CCOC(=O)N1CC[N+](C)(CCCc2ccccc2)CC1
2.274840229,CC(C(=O)O)c1ccc2c(c1)NC(=O)c1ccc(F)cc1O2
2.538232115,O=C1CSC(c2ccccc2Cl)N1CCN1C(=O)CSC1c1ccccc1Cl
2.715829054,O=C1CSC(c2cccc(Cl)c2)N1CCN1C(=O)CSC1c1cccc(Cl)c1
2.559489856,O=C1CSC(c2cccc(F)c2)N1CCN1C(=O)CSC1c1cccc(F)c1
3.129290209,C/C(=N/Nc1ccc(C(C)(C)C)nn1)c1ccncc1
2.02040134,CNc1ccc(OCCCCCOc2ccc(NC)cc2)cc1
2.300180844,CNc1ccc(OCCCCCc2ccccc2)c(OC)c1
5.009714848,COC(C(O)CC(=O)C(C)C(O)CCC(C)C1OC2(CCC(C)C(CCC(C)C(C)=O)O2)CCC1C)C(OC(=O)CC(O)C1=C(C)C(=O)OC1=O)C(C)C
2.388754639,O=C(SCC1CS1)c1ccc(Cl)cc1
2.536381659,C#CC[N+]1(CCCCCCCC)CCN(C(=O)OCC)CC1
2.555492672,CCCCCCCCCCCC[N+]1(C)CCNCC1
3.292194258,CCCCCOc1ccc(Br)cc1COCCN(CC)CC
1.615919818,CCCC(=O)OC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21
2.375829071,CCN(CC)CC(=O)OCCn1c(C)nc2c(Br)cc(Br)cc2c1=O
2.552720675,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CN(c1ccccc1)c1ccccc1
2.388424492,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CN1CCOCC1
2.451614184,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CN(C)c1ccccc1
3.335558188,CNCC(=O)OCCn1c(C)nc2c(Br)cc(Br)cc2c1=O
2.444755021,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CNC1CCCCC1
2.439714961,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CNCc1ccccc1
2.502838292,COc1ccc(NCC(=O)OCCn2c(C)nc3c(Br)cc(Br)cc3c2=O)cc1
2.3494009,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CN(C)C
2.386670153,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CN1CCCCC1
2.401592656,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CNCCCN(C)C
2.427583474,Cc1nc2c(Br)cc(Br)cc2c(=O)n1CCOC(=O)CNc1ccccc1
2.550973965,CCCC(C(=O)NC(C)(C)CC(C)(C)C)N(CC)CC
2.434973689,CCCCCCCC[N+]1(CC)CCN(C(=O)OCC)CC1
2.288845653,CCCCCCCCC[N+]1(C)CCN(C(=O)OCC)CC1
2.281475269,Cc1cccc(OC(N)=O)c1C
3.024864413,Cc1ccc(C)c(OC(N)=O)c1
1.590926298,CCCOC(=O)CN(N=Cc1ccc([N+](=O)[O-])o1)C(N)=O
2.521573468,O=C(O)C1c2ccccc2-c2ccccc2C(C(=O)O)S1(=O)=O
2.479095695,CNC(=O)C1c2ccccc2-c2ccccc2CS1(=O)=O
2.587119158,CN(C)C(=O)C1c2ccccc2-c2ccccc2C(C(=O)N(C)C)S1(=O)=O
2.410427971,CC(=O)Nc1ccc2c(c1)C1=NNC(=O)CC1CC2
2.410427971,CC(=O)Nc1cccc2c1CCC1CC(=O)NN=C21
2.79855259,Cc1cc(OCCCCCOc2ccc(N)c(C)c2)ccc1N
1.979202258,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O
1.649877874,CC#Cc1cc(C)nc(Nc2ccccc2)n1
2.260491162,Nc1c(F)c(N2CCNCC2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1
2.828284855,O=C(O)C1=CCCN(CCOC(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)C1
2.54509301,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2
2.438595083,COc1cc(N)ccc1OCCCCCCCOc1ccccc1
3.485261493,COc1ccc(C(O)C(CN2CCOCC2)c2ccccc2)cc1F
2.978632386,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(Cc2ccc(F)cc2)CC1
2.993392137,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(Cc2ccc(Cl)cc2)CC1
3.005257752,O=C(CCN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1)C1CCCCC1
2.946009885,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(Cc2ccccc2)CC1
2.893750669,C=CCN1CCCC(n2nc(Cc3ccc(F)cc3)c3ccccc3c2=O)CC1
2.959591786,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2ccccc2)CC1
2.963353316,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(Cc2ccc(F)cc2)CC1
2.998282012,O=C(C=Cc1ccccc1)N1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
2.98591394,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CC=Cc2ccccc2)CC1
2.92631363,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CC2CC2)CC1
2.943497484,CN(C)CCN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
3.005589724,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCc2ccc(Cl)cc2)CC1
3.005589724,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCc2cccc(Cl)c2)CC1
2.991245574,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCc2ccc(F)cc2)CC1
2.987718985,Cc1ccc(CCN2CCCC(n3nc(Cc4ccc(Cl)cc4)c4ccccc4c3=O)CC2)cc1
3.001783887,COc1ccc(CCN2CCCC(n3nc(Cc4ccc(Cl)cc4)c4ccccc4c3=O)CC2)cc1
2.987718985,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCCc2ccccc2)CC1
3.013751232,COc1ccc(CCCN2CCCC(n3nc(Cc4ccc(Cl)cc4)c4ccccc4c3=O)CC2)cc1
3.003502753,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCCc2ccc(F)cc2)CC1
3.003502753,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCCc2ccccc2F)CC1
3.03831092,COc1ccc(CCCN2CCCC(n3nc(Cc4ccc(Cl)cc4)c4ccccc4c3=O)CC2)cc1OC
2.991245574,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2ccc(Cl)cc2)CC1
2.991245574,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2cccc(Cl)c2)CC1
2.972761783,Cc1ccc(CCN2CCCC(n3nc(Cc4ccc(F)cc4)c4ccccc4c3=O)CC2)cc1
2.987311357,COc1ccc(CCN2CCCC(n3nc(Cc4ccc(F)cc4)c4ccccc4c3=O)CC2)cc1
3.037948135,COc1cc(CCN2CCCC(n3nc(Cc4ccc(F)cc4)c4ccccc4c3=O)CC2)cc(OC)c1OC
2.999678503,COc1ccc(CCCN2CCCC(n3nc(Cc4ccc(F)cc4)c4ccccc4c3=O)CC2)cc1
2.989088349,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCCc2ccc(F)cc2)CC1
2.989088349,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCCc2cccc(F)c2)CC1
2.989088349,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCCc2ccccc2F)CC1
2.959591786,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCN(CCCc2ccccc2)CC1
2.976411427,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCN(CCCc2ccc(F)cc2)CC1
3.037948135,COc1cc(CCCN2CCC(n3nc(Cc4ccc(F)cc4)c4ccccc4c3=O)CC2)cc(OC)c1OC
2.97458169,COc1ccc(CCN2CCC(n3nc(Cc4ccc(F)cc4)c4ccccc4c3=O)CC2)cc1
2.93198948,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCN(Cc2ccccc2)CC1
2.877904383,C=CCN1CCC(n2nc(Cc3ccc(F)cc3)c3ccccc3c2=O)CC1
2.946009885,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCN(CCc2ccccc2)CC1
2.893750669,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCN(CC2CC2)CC1
2.906874611,C=CCN1C2CCC1CC(n1nc(Cc3ccc(F)cc3)c3ccccc3c1=O)C2
2.96341852,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CC2CCC(C1)N2CC1CCCCC1
2.921715601,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CC2CCC(C1)N2CC1CC1
3.001427349,O=C(CCN1C2CCC1CC(n1nc(Cc3ccc(F)cc3)c3ccccc3c1=O)C2)C1CCCCC1
2.970893353,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CC2CCC(C1)N2CCc1ccccc1
2.973142638,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CC2CCC(C1)N2Cc1ccccc1
2.993392137,O=c1c2ccccc2c(Cc2ccc(Cl)c(Cl)c2)nn1C1CCCN(Cc2ccccc2)CC1
2.942094407,Cc1ccc(Cc2nn(C3CCCN(Cc4ccccc4)CC3)c(=O)c3ccccc23)cc1
2.975001437,Cc1ccc(CN2CCCC(n3nc(Cc4ccc(Cl)cc4)c4ccccc4c3=O)CC2)cc1
3.020008068,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2cccc(C(F)(F)F)c2)CC1
3.000074692,Cc1ccc(CCCN2CCCC(n3nc(Cc4ccc(Cl)cc4)c4ccccc4c3=O)CC2)cc1
2.976411427,O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2ccc(F)cc2)CC1
2.303031816,COc1ccc(OCCCCCOc2ccc(N)cc2)cc1
1.984159406,CCCCCCCC1(CCN2CCCCC2)C(=O)NC(=O)NC1=O
2.182039976,CC(C)Cn1c(=O)[nH]c(=O)c2[nH]c(CCN3CCN(C(c4ccccc4)c4ccccc4)CC3)nc21
2.21138505,O=c1[nH]c(=O)n(Cc2ccccc2)c2nc(CCN3CCN(C(c4ccccc4)c4ccccc4)CC3)[nH]c12
2.810103084,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(C(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)nc21
2.497118919,CC(C)Cn1c(=O)[nH]c(=O)c2[nH]c(C(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)nc21
2.825782204,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(CCN3CCC(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)nc21
1.889708348,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
3.088423869,c1ccc2c(c1)Cc1ccccc1N(CCN1CCCCC1)C2
2.436706368,Cc1nn2c(=O)c3sc4ccccc4c3nc2s1
2.458439917,CCc1nn2c(=O)c3sc4ccccc4c3nc2s1
2.484881831,CSc1nn2c(=O)c3sc4ccccc4c3nc2s1
2.504383859,CCSc1nn2c(=O)c3sc4ccccc4c3nc2s1
2.525579891,O=c1c2sc3ccccc3c2nc2sc(-c3ccccc3)nn12
2.579172869,CCOc1ccccc1-c1nn2c(=O)c3sc4ccccc4c3nc2s1
2.484881831,CSc1nn2c(=O)c3c(nc2s1)sc1ccccc13
2.525579891,O=c1c2c(nc3sc(-c4ccccc4)nn13)sc1ccccc12
2.818592711,CCOC(=O)C(C)Oc1ncn(-c2cccc(C(F)(F)F)c2)n1
2.792045517,CCOC(=O)C(C)Oc1nc(C)n(-c2cccc(Cl)c2)n1
2.72703347,CC(Oc1ncn(-c2cccc(Cl)c2)n1)C(N)=O
3.233395934,CN1C(=O)N(C)C2=NNC(=O)N(O)C2(c2c[nH]c3ccccc23)C1=O
3.114440836,Cn1c(=O)c2c(ncn2CCNC(c2ccccc2)c2cccnc2)n(C)c1=O
3.129769355,Cn1c(=O)c2c(ncn2CCCNC(c2ccccc2)c2cccnc2)n(C)c1=O
2.797286341,Cn1c(=O)c2c(ncn2CCCNC(c2ccncc2)c2ccc(Cl)cc2)n(C)c1=O
3.15014626,Cn1c(=O)c2c(ncn2CCNC(c2ccccc2)c2ccc(Cl)cc2)n(C)c1=O
3.15014626,Cn1c(=O)c2c(ncn2CCNC(c2ccccc2)c2cccc(Cl)c2)n(C)c1=O
3.164284434,Cn1c(=O)c2c(ncn2CCCNC(c2ccccc2)c2ccc(Cl)cc2)n(C)c1=O
2.13669901,Nc1ccc(OCCCCCCCCCOc2ccc(N)cc2)cc1
2.048036065,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O
3.178035435,O=c1cccnn1CCCNCC1COc2ccccc2O1
2.185162371,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c(=O)c(C)c(-c3ccccc3)oc12
2.252062981,CC1=C(C(=O)OCCCl)C(c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)C(C(=O)OC(C)C)=C(C)N1
2.289821495,CC1=C(C(=O)OCCN2CCCCC2)C(c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)C(C(=O)OC(C)C)=C(C)N1
2.315792675,CC1=C(C(=O)OCCN(C)Cc2ccccc2)C(c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)C(C(=O)OC(C)C)=C(C)N1
2.383155647,CC1=C(C(=O)OCCN(C)CCC(c2ccccc2)c2ccccc2)C(c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)C(C(=O)OC(C)C)=C(C)N1
2.198221658,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c(=O)c(C)c(-c3ccccc3)oc12
2.207293188,C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c(=O)c(C)c(-c3ccccc3)oc12
2.340927717,Nc1ccc(C2=NNC(=O)CC2CO)cc1
2.795331191,O=C1CC(CO)C(c2ccc(F)cc2)=NN1
2.50153166,CCC(=O)OCC1CC(=O)NN=C1c1ccc(NC(C)=O)cc1
3.383189196,CCN(CC)CC(=O)N1CCc2c([nH]c3ccccc23)C1c1cccnc1
2.276897029,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1
2.292705644,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
2.151511485,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1
2.409846368,COC1CN(C(=O)c2cc(-c3ccccc3)c(=O)n3ncc4ccccc4c23)C1
1.924142772,COC1CN(C(=O)c2cc(-c3ccccc3)c(=O)n3ncc4ccc(Cl)cc4c23)C1
1.878327583,CN(C)C(=O)c1cc(-c2ccccc2)c(=O)n2ncc3ccc(Cl)cc3c12
2.00634301,CCN(CC)C(=O)c1cc(-c2ccccc2)c(=O)n2ncc3ccc(Cl)cc3c12
1.893708512,COC1CN(C(=O)c2cc(-c3ccccc3)c(=O)n3ncc4ccsc4c23)C1
3.310438395,O=S(=O)(O)OCCN=Cc1ccccc1O
2.633928766,CCOC(=O)COc1ccc(-c2c(-c3ccccc3)c(=O)oc3cc(OC)ccc23)cc1
3.106349577,COc1ccc2c(-c3ccc(OCC(=O)O)cc3)c(-c3ccccc3)c(=O)oc2c1
2.903556603,COc1ccc2c(-c3ccc(OCC4CO4)cc3)c(-c3ccccc3)c(=O)oc2c1
2.647898145,CCOC(=O)COc1ccc(C2=C(c3ccccc3)C(C)(C)Oc3cc(OC)ccc32)cc1
2.95682902,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(=O)O)cc1
2.918555578,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC2CO2)cc1
2.97645361,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CNC(C)C)cc1
2.844523865,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1
3.01757274,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1
1.837253751,CCC(=O)c1ccc2c(c1)OCCCO2
2.024085213,O=C(C=Cc1ccccc1)c1ccc2c(c1)OCCCO2
2.663457073,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC(=O)O)cc1
2.452351827,CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1
2.377550291,Nc1nc(N2CCN(C(=O)c3ccco3)CC2)nc2cc(Cl)ccc12
3.002438221,Nc1nc(N2CCN(C(=O)c3ccco3)CC2)nc2ccc(Br)cc12
3.114076961,Nc1nc(N2CCN(C(=O)c3ccco3)CC2)nc2c(Br)cc(Br)cc12
2.474987981,Nc1nc(N2CCN(C(=O)c3ccco3)CC2)nc2c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])cc12
2.949172805,COc1cc2nc(Cl)nc(OCC(O)CNC(C)C)c2cc1OC
2.522503353,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(OCC(O)CNC(C)C)c2cc1OC
2.664069691,CC[N+]1(C)CCN(C(c2ccccc2)c2ccccc2Cl)CC1
3.142508349,C=C1C(=O)C2(C)C(=O)OC34CC(C)C(C(=O)O)=CC3CCCC(C)CC(C)C1OC24
2.114379098,O=C(Nc1nn[nH]n1)c1cncc(N2CCCC2)n1
2.296799211,CNc1ccc(OCCCCCCCCOc2ccc(NC)cc2)cc1
2.753619823,CCCCCCCCCC[N+]1(CCCC)CCNCC1
2.057406159,Nc1ccc(OCCCCCNC(=O)c2ccccc2C(=O)O)cc1
2.831332437,C=CCCCCCCCCC[N+]1(C)CCN(C(=O)OCC)CC1
2.577971531,CCCCCCCCCC[N+]1(C)CCN(C(=O)N(CC)CC)CC1
2.336314388,CCCCCCCCCCCC[N+]1(C)CCN(C(=O)N(C)C)CC1
2.90217293,N=C(N)/C=C/NC(=O)c1cc(NC(=O)C2CC(O)C(=N)N2)c[nH]1
2.430271831,CCOC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.497370634,CCOC1CCC(=O)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1
2.452321684,CC(C)OC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.452321684,CCCOC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.476176361,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(OC)cc1
2.431862113,CCOC1CCC(=O)N1S(=O)(=O)c1cccnc1
2.607793748,CCOC1CCC(=O)N1S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
2.570267332,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1
2.529189013,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(Cl)c(Cl)c1
2.497370634,CCOC1CCC(=O)N1S(=O)(=O)c1cccc([N+](=O)[O-])c1
2.528040804,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(C(F)(F)F)c1
2.482540592,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(Cl)c1
2.458353765,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(F)cc1
2.482540592,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(Cl)cc1
2.452321684,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(C)cc1
2.574547482,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(OCc2ccccc2)cc1
2.504310436,CCOC1CCC(=O)N1S(=O)(=O)c1ccc2ccccc2c1
2.504310436,CCOC1CCC(=O)N1S(=O)(=O)c1cccc2ccccc12
2.413774043,CCOC1CCC(=O)N1S(=O)(=O)c1ccco1
2.431862113,CCOC1CCC(=O)N1S(=O)(=O)c1ccccn1
2.837826667,CCOC1CCC(=O)N1S(=O)(=O)c1ccsc1
2.740916654,CCOC1CCC(=O)N1S(=O)(=O)c1cccs1
2.482540592,CCOC1CCC(=O)N1S(=O)(=O)c1ccccc1Cl
2.497370634,CCOC1CCC(=O)N1S(=O)(=O)c1ccccc1[N+](=O)[O-]
2.53834748,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(-c2ccccc2)c1
2.473305915,CCOC1CCC(=O)N1S(=O)(=O)c1c(C)cccc1C
2.473305915,CCOC1CCC(=O)N1S(=O)(=O)c1cc(C)cc(C)c1
2.476176361,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(OC)c1
2.540847316,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(S(C)(=O)=O)c1
2.493261424,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(C(C)=O)c1
2.515022959,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(C(=O)OC)c1
2.458353765,CCOC1CCC(=O)N1S(=O)(=O)c1cccc(F)c1
2.53834748,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(-c2ccccc2)cc1
2.528040804,CCOC1CCC(=O)N1S(=O)(=O)c1ccccc1C(F)(F)F
2.528040804,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(C(F)(F)F)cc1
2.407042309,COC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.51633173,CC(C)OC1CCC(=O)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1
2.555634863,CC(C)OC1CCC(=O)N1S(=O)(=O)c1ccc(-c2ccccc2)cc1
2.473305915,CCCCOC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.490502061,O=C1CCC(OC2CCCC2)N1S(=O)(=O)c1ccccc1
2.509758816,O=C1CCC(OC2CCCCC2)N1S(=O)(=O)c1ccccc1
2.493322792,CCCCCOC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.512457586,CCCCCCOC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.473305915,CC(C)COC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.496064347,COc1ccc(S(=O)(=O)N2C(=O)CCC2OC(C)C)cc1
2.545735014,CC(C)OC1CCC(=O)N1S(=O)(=O)c1cccc(C(F)(F)F)c1
2.455333737,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(O)cc1
2.453833377,CCOC1CCC(=O)N1S(=O)(=O)c1ccc(N)cc1
2.520343331,O=C1CCC(OCc2ccccc2)N1S(=O)(=O)c1ccccc1
2.382499724,O=C1CCC(O)N1S(=O)(=O)c1ccccc1
2.452254239,CC(=O)OC1CCC(=O)N1S(=O)(=O)c1ccccc1
2.578235194,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1
2.043959268,CCCN(C=Nc1cccc(=O)[nH]1)CCC
